Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
151,The place of birth of Jerome Storm is,The place of birth of the director of Arabian Love is,Jerome Storm,the director of Arabian Love, Denver,2.1353807255763968e-07,7.359402047768526e-07,2.430258973618038e-06,4.344905732978077e-07,4.2032397118418885e-08,1.2135938476376396e-08,2.154923919306384e-07,9.804607259411569e-08,3.804987258604342e-08,3.7091588467319525e-08,7.249902012063103e-08,2.3517880265444546e-07,4.718138058024124e-08,5.632253774479068e-08,1.0937746992567554e-06,1.2106841040804284e-07,5.281996209305362e-07,1.3020054439039086e-06,1.241138124896679e-05,4.3169302443857305e-06,9.870161647995701e-07,1.070397502189735e-06,6.710786237817956e-07,1.4611475762649206e-06,4.8478473217983264e-06,8.028128831938375e-06,4.388980414660182e-06,1.868983645181288e-06,5.460416900859855e-07,6.942998993508809e-07,2.00968247554556e-06,5.04882336826995e-05,1.4615487998526078e-05,0.000462048570625484
152,The place of birth of Lasse Dahlquist is,"The place of birth of the composer of Oh boy, oh boy, oh boy! is",Lasse Dahlquist,"the composer of Oh boy, oh boy, oh boy!", Örgryte,7.455420245605637e-07,1.7085560557461577e-06,9.821925459618797e-07,1.1086675613114494e-06,6.773960308237292e-07,1.193038485780562e-07,9.388130273180195e-09,1.6051394879923464e-07,5.221113497100305e-08,1.0607097777892704e-07,1.1220664646316436e-06,8.805492370811407e-07,5.70808992961247e-07,1.1797340448538307e-05,4.937773155688774e-06,1.0176885552937165e-05,2.1930986804363783e-06,8.190886001102626e-05,1.9749357306864113e-05,1.056893597706221e-05,2.281377419421915e-05,1.2302839422773104e-05,5.356897963793017e-05,1.5014172277005855e-05,1.998300191985436e-09,1.3115655228546075e-08,1.107777549691491e-07,2.74624255780509e-07,1.0583028597466182e-05,3.5221873986301944e-05,0.00012998314923606813,7.240357081172988e-05,6.036316335666925e-05,0.009161117486655712
153,The date of death of Tommy Cooper is,The date of death of the father of Thomas Henty is,Tommy Cooper,the father of Thomas Henty, 15 April 1984,2.4434830265818164e-06,1.985674025206663e-08,1.4516180479873242e-09,8.15477321225444e-08,5.43598166480308e-10,7.946488267407403e-08,1.4797285530221416e-07,4.983965595783957e-07,5.12499269689215e-08,6.16132709296835e-08,3.454548505033017e-07,3.720581531752032e-08,1.8350543307121825e-09,1.7484206082940545e-08,8.034564302761282e-08,1.768372825949882e-08,1.1031710300812847e-06,3.5444523405203654e-07,8.908348718250636e-06,4.908409209747333e-06,3.6035658013133798e-06,1.3360154298425186e-06,8.314129331665754e-07,1.707948626972211e-06,1.866076786427584e-06,2.4134751583915204e-06,6.678768045276229e-07,4.734024230401701e-07,7.848550467315363e-07,7.96726396856684e-07,3.2322213883162476e-07,3.722411975104478e-06,0.004309485666453838,0.10254285484552383
154,The place of death of Stanley Kubrick is,The place of death of the director of Killer's Kiss is,Stanley Kubrick,the director of Killer's Kiss, Childwickbury Manor,7.528621608798858e-06,1.3518176274374127e-05,7.33502520233742e-06,2.150733280359418e-08,2.286216371771843e-08,1.7494997450739902e-08,4.684709864477554e-08,8.561931963413372e-08,4.921451477457595e-07,6.355161730198233e-08,5.95845619955071e-07,4.4584686520465766e-07,1.463507487642346e-06,5.04399224610097e-07,1.1675431323965313e-06,7.072797103546691e-08,1.6256902313216415e-07,5.027964675718977e-07,3.319364907383715e-07,8.213033879655995e-07,3.637232737219165e-07,7.717478638369357e-07,5.256982831269852e-07,2.128543883372913e-06,2.81169377558399e-06,4.5717524699284695e-06,6.802493317081826e-06,6.7824075813405216e-06,1.1676263056870084e-05,2.6227360649500042e-05,0.0001244635641342029,0.0013191651087254286,3.6310532323113875e-06,9.308492008130997e-05
155,The date of birth of Jeff Garlin is,The date of birth of the director of I Want Someone to Eat Cheese With is,Jeff Garlin,the director of I Want Someone to Eat Cheese With," June 5, 1962",4.010928932984825e-06,6.733023383276304e-07,1.8607117908686632e-06,3.2825118978507817e-07,1.233897023666941e-06,1.480179463442255e-07,3.428271213579137e-07,1.6774091591287288e-06,7.814923264959361e-06,9.759620297700167e-06,5.585397502727574e-06,1.95965571947454e-06,3.8067482819315046e-06,4.862541231887008e-07,2.8528149414341897e-05,1.4162907973513938e-05,1.4078271306061652e-05,8.19457636680454e-06,1.488791809833856e-07,1.4389350155852298e-07,4.528939356873707e-08,1.473116828520915e-08,1.2404645310937212e-08,3.5844895052150605e-08,3.1669664224409644e-08,1.3915419927457151e-08,6.854807832468168e-09,6.943168706641245e-09,3.8926052070564765e-07,5.996567153943033e-08,1.5900878906904836e-06,4.2494884837651625e-06,0.036417897790670395,0.29689761996269226
156,The place of birth of Ioan S. Nenițescu is,The place of birth of the father of Ștefan I. Nenițescu is,Ioan S. Nenițescu,the father of Ștefan I. Nenițescu, Galați,5.166500613995595e-07,8.392669315071544e-08,6.416386533203422e-09,6.476462885984802e-07,1.101174547102346e-07,1.1258752152798479e-07,3.188603159287595e-07,2.422898660370265e-06,6.219229362613987e-07,1.0948769357810306e-07,6.450902390042756e-08,1.084111772797769e-06,5.8087789511773735e-05,0.0001198617392219603,0.00017303643107879907,5.550646528718062e-05,1.717303166515194e-05,9.050978405866772e-06,8.421083293796983e-06,1.300642907153815e-05,1.6457910533063114e-05,1.999951564357616e-05,2.137906449206639e-05,6.483447214122862e-05,6.359250983223319e-05,0.0001881198986666277,0.0003818043041974306,0.0006168077816255391,0.00030513101955875754,0.0003577368042897433,0.0002785109099932015,0.0004749325744342059,5.621985474135727e-05,0.0006585606024600565
157,The place of birth of Eduardo Duhalde is,The place of birth of the spouse of Hilda Beatriz González de Duhalde is,Eduardo Duhalde,the spouse of Hilda Beatriz González de Duhalde, Lomas de Zamora,7.032478606561199e-05,5.043781493441202e-05,2.976837834012258e-07,6.817432677053148e-06,3.0467836609204824e-07,2.832473278147063e-08,3.1316301374317845e-07,1.2507906888004072e-07,1.4165603943183669e-06,6.314320671663154e-06,0.0002289134863531217,3.941609975299798e-05,6.335663783829659e-05,3.62702485290356e-05,7.00481396052055e-05,4.4525781959237065e-06,3.268594082328491e-05,6.979859335842775e-06,3.080589650039656e-08,5.926283108692587e-08,2.756007511095504e-08,4.4497440399027255e-08,7.543587798863882e-08,2.377950636400783e-07,2.2576989522349322e-07,2.0186800497867807e-07,6.723286674059636e-07,9.382418397763104e-07,3.092720248787373e-07,4.923648475596565e-07,1.1372735571058001e-06,9.945148349288502e-08,0.00045949226478114724,0.06290780007839203
158,The country of citizenship of Basiliscus is,The country of citizenship of the father of Marcus is,Basiliscus,the father of Marcus, Roman Empire,2.933623909484595e-05,4.1335213609272614e-05,1.1610808314799215e-06,2.435448323012679e-07,1.5670625543862116e-06,2.1663478833033878e-07,4.820012122763728e-07,1.1294180524146213e-07,1.5361257510448922e-07,9.54640995587397e-07,4.4301337709384825e-08,1.4155055794162763e-07,2.7447717343420663e-07,1.3954864925835864e-06,4.74308126285905e-06,3.764885718737787e-07,3.705075357629539e-07,4.6222390892580734e-07,1.3015345530220657e-06,5.259750537334185e-07,1.3930695104136248e-06,1.5412750826726551e-06,4.2595097511366475e-06,6.0610859691223595e-06,4.41325937572401e-05,0.00027779187075793743,0.0001680904533714056,0.00010013847349910066,7.506294787162915e-05,8.278946188511327e-05,0.00012120655446778983,0.000391436304198578,0.00010712340008467436,0.0018540200544521213
159,The employer of David David-Weill is,The employer of the father of Jean David-Weill is,David David-Weill,the father of Jean David-Weill, Lazard,4.679569428844843e-06,1.7166437373816734e-06,1.5707932732311747e-08,2.384895658735786e-08,6.441835864734458e-08,1.1009251466020942e-07,2.7960615156530366e-08,1.615549933831062e-07,3.9466956991418556e-07,2.15455338548054e-06,1.643103814785718e-06,1.4985954521762324e-06,9.687262718216516e-06,1.6062145732576028e-05,5.740530468756333e-05,5.8843997976509854e-05,5.552690254262416e-06,7.882798854552675e-06,9.674926695879549e-05,4.156742761551868e-06,2.6277866709278896e-06,5.882302502868697e-07,1.079123066460852e-07,1.6266035629541875e-07,1.8666511891751725e-07,3.2482503797837126e-08,1.9764812009270827e-08,1.2911786306801787e-08,1.2354543343917612e-07,1.7043537070549064e-07,1.3658377895353624e-07,3.483640466583893e-05,0.0013162489049136639,0.007101469673216343
160,"The date of death of Arnold, Duke of Guelders is",The date of death of the father of Catherine of Guelders is,"Arnold, Duke of Guelders",the father of Catherine of Guelders, 23 February 1473,3.3224466733372537e-06,1.2245490097484435e-06,1.1621369822023553e-06,4.916691068501677e-06,1.7652058659223258e-07,3.0291121220216155e-06,2.7747860258386936e-06,1.148897244007685e-08,3.6636438327519727e-09,2.1450476950235497e-08,8.075232926785247e-08,4.135329234600249e-08,4.376741813416629e-08,3.6175342188471404e-07,1.874718918770668e-06,1.7494003259344026e-06,9.849260095506907e-06,9.633633908379124e-07,1.8650271158549003e-05,5.139932909514755e-06,3.2311963877873495e-05,4.168815939920023e-05,1.6180674720089883e-05,5.720030458178371e-05,3.0000101105542853e-05,8.270135003840551e-05,1.61854550242424e-05,8.643980436318088e-06,1.776356111804489e-05,7.79146830609534e-06,1.2902756907351431e-06,1.686292989688809e-06,0.011524667032063007,0.07818561792373657
161,The spouse of Alfred Stieglitz is,The spouse of the editor of Camera Notes is,Alfred Stieglitz,the editor of Camera Notes, Georgia O'Keeffe,1.1967116734012961e-05,6.293996079875797e-07,1.4305835804862e-07,1.4848819773760624e-06,2.673227072591544e-06,8.94698951015016e-06,2.5985534648498287e-06,7.729727258265484e-07,9.264649634133093e-06,1.0964021157633397e-06,1.0367502909502946e-06,7.09010976152058e-07,1.2440928003343288e-06,4.1173288991558366e-06,1.4774119563298882e-06,1.7655105466474197e-06,6.872130143165123e-06,1.159474891210266e-06,1.0506304306545644e-06,6.612082188439672e-07,1.3280864550324623e-06,3.8923303691262845e-06,2.4920560463215224e-05,2.3011469238554128e-05,3.7678368244087324e-05,0.00025017315056174994,0.001342183561064303,0.010939226485788822,0.0070395697839558125,0.015461904928088188,0.009836957789957523,0.06254351884126663,1.1470232493593358e-05,0.13134407997131348
162,"The date of death of Christian I, Duke of Saxe-Merseburg is","The date of death of the father of Philipp, Duke of Saxe-Merseburg-Lauchstädt is","Christian I, Duke of Saxe-Merseburg","the father of Philipp, Duke of Saxe-Merseburg-Lauchstädt", 18 October 1691,8.219399205700029e-06,2.822369253863144e-07,9.121081667728959e-09,3.2580242987023667e-05,2.25205809556428e-08,5.933626994192309e-07,1.413030349795008e-05,3.988801111631801e-08,5.3322484205864384e-09,2.0820582591341008e-08,6.205781346579897e-07,6.193505441842717e-08,2.8517291639218456e-08,8.342740329680964e-07,3.281557383161271e-06,7.865228894843312e-07,0.00014237099094316363,4.161589004070265e-06,0.00014316322631202638,1.8559067029855214e-05,1.676847750786692e-05,1.3464234143611975e-05,1.1578786143218167e-05,0.00010403210035292432,1.922259252751246e-05,7.141395599319367e-06,4.148349034949206e-06,3.200320861651562e-07,4.464958465177915e-07,7.993517670001893e-08,1.6665135049720448e-08,1.7304166988196812e-07,0.013079844415187836,0.06152908876538277
163,The place of death of Henri Jeanson is,The place of death of the director of Lady Paname is,Henri Jeanson,the director of Lady Paname, Équemauville,1.798742414393928e-05,1.4547293858413468e-06,6.191837798041888e-08,1.922148982202998e-07,8.654226348880911e-07,1.997409952991802e-07,5.88192961004097e-07,4.244787419338536e-07,2.8533133900054963e-06,7.258727691805689e-06,6.807710633438546e-06,1.3098735507810488e-05,3.4943220725836e-06,4.102105776837561e-06,3.1853767268330557e-07,1.8027276382781565e-07,5.975504677735444e-07,8.23007485450944e-06,1.2673173841903917e-05,6.098190169723239e-06,4.3098799551444245e-07,1.340615511935539e-07,2.8159109888292733e-07,8.848524544191605e-07,1.7046157836375642e-06,9.837572179094423e-07,6.200045277182653e-07,7.942368824842561e-07,1.7508246230590885e-07,3.0711242970937747e-07,6.427166567846143e-07,1.9187593352398835e-05,0.0001391623227391392,0.0004999905358999968
164,The country of UBM plc is,The country of the publisher of Game Developer is,UBM plc,the publisher of Game Developer, British,3.179581653967034e-06,2.630245035106782e-07,6.833116117377358e-08,2.8798180551348196e-07,4.739601777714597e-08,1.4614896848286207e-08,1.4488951194380206e-07,8.924181571501322e-08,1.05421058549382e-08,2.0113104071128873e-08,1.1469506455696887e-09,1.0245194026481386e-08,1.7267332008685798e-09,1.2235495949752817e-09,1.2033279261913776e-08,7.448746686122831e-08,7.27965982605383e-07,3.805752930929884e-05,0.00016193794726859778,0.00028869620291516185,9.1011323092971e-05,0.0008829627186059952,0.0012740527745336294,0.0002982339065056294,0.0050165955908596516,0.011882041580975056,1.8722506865742616e-05,7.731559890089557e-05,0.0009577169548720121,0.00012842360592912883,1.84225536941085e-05,0.0013574714539572597,0.00015727878781035542,0.0007959378999657929
165,The place of death of Wallace MacDonald is,The place of death of the director of Free Lips is,Wallace MacDonald,the director of Free Lips, Santa Barbara,7.352794909820659e-06,4.917314527119743e-06,1.4328263659990625e-06,8.59744795889128e-06,1.3262874745123554e-06,1.594588525222207e-06,3.152868259803654e-07,7.439604043923964e-09,7.684935781071545e-07,1.1095751517586905e-07,3.577013956146402e-07,1.2902549997306778e-06,9.221456309660425e-08,3.6807276160288893e-07,9.925162885338068e-06,5.64475385544938e-06,1.1964626537519507e-05,3.350076440256089e-05,3.8481746742036194e-05,3.35438089678064e-05,4.091738446732052e-05,2.8912450034113135e-06,2.0276713712519268e-06,1.1176090310982545e-06,1.4377992556546815e-06,1.4203013734004344e-06,1.3049767630946008e-06,1.026581458063447e-06,6.099754727983964e-07,2.1790275184230268e-07,1.1692847579070076e-07,9.931437716659275e-07,2.5476081646047533e-05,3.4419113035255577e-06
166,The place of birth of Eduardo De Filippo is,The place of birth of the director of Fortunella is,Eduardo De Filippo,the director of Fortunella, Neapolitan,6.147386670818378e-07,2.4480152660544263e-06,1.6570425032114144e-06,1.7724403278407408e-08,8.794651051857727e-08,3.5467465409055876e-07,7.199124638646026e-07,2.226188371423632e-05,0.00010192868649028242,4.05940363634727e-06,1.3220502296462655e-05,9.59797398536466e-06,1.3188564480515197e-06,9.401621525739756e-08,4.712282134278212e-06,6.468505489465315e-06,6.13946103840135e-05,3.1918987133394694e-06,3.1167764973361045e-06,1.9540329958545044e-05,3.953887789975852e-05,0.00010635933722369373,7.726284820819274e-05,2.5110772185144015e-05,2.7364738343749195e-05,5.666623474098742e-05,0.0001173504424514249,0.00019805894407909364,0.00012642792717088014,0.0031015805434435606,0.0006406723987311125,0.00037422930472530425,0.00016322486044373363,0.006317138206213713
167,The employer of Olivier Weber is,The employer of the director of Cursed for Gold is,Olivier Weber,the director of Cursed for Gold, Institut d'études politiques de Paris,8.772336173024087e-07,4.790183893987887e-08,7.108954491741315e-08,4.27290274274128e-08,1.39582212455025e-08,4.726649738273636e-09,4.3801910010188294e-07,2.7838660798806814e-07,5.227518045103352e-07,1.718998646538239e-06,2.3569702989334473e-07,4.877765746869045e-08,6.080111347728234e-07,9.785812835616525e-07,3.22147172937548e-07,1.1326178395165698e-07,4.443834598077956e-07,1.0194313517786213e-06,5.13604561547254e-07,1.1928880212508375e-06,4.3327722210051434e-07,3.7710442484240048e-06,6.609131560253445e-06,6.827740435255691e-06,6.866919193271315e-06,8.196650014724582e-06,1.447826980438549e-05,1.5236532817652915e-05,9.803809916775208e-06,2.387557651672978e-05,4.465467281988822e-05,5.831093221786432e-05,8.339354167219426e-07,2.0136472812737338e-05
168,The country of citizenship of Iván Noel is,The country of citizenship of the composer of Brecha is,Iván Noel,the composer of Brecha, Argentine,1.0980910701618996e-05,4.6620729676760675e-07,5.276446017887793e-07,3.239608474814304e-07,1.151572490698527e-07,6.432745180973143e-07,2.6664490633265814e-06,4.6292615252241376e-07,9.92790418763434e-08,1.7190575363201788e-07,1.0072124467797039e-07,3.127317427242815e-08,1.975093866235511e-08,7.182485717294185e-08,8.243002724839243e-08,4.969977140945048e-08,5.401813751859663e-08,3.898239953059601e-08,7.555488679145128e-08,1.1469818872456017e-07,1.5167164235663222e-07,1.4087629551795544e-06,5.985644747852348e-06,6.337273134704446e-06,5.748119065174251e-07,7.836954978301947e-07,8.25165571427533e-08,2.874767517369037e-07,2.8293658260736265e-07,9.047328148881206e-07,3.904036020685453e-06,5.653771495417459e-07,0.0008320021443068981,0.0028565581887960434
169,The employer of Dana Priest is,The employer of the spouse of William Chester Goodfellow is,Dana Priest,the spouse of William Chester Goodfellow, University of Maryland,4.77505693652347e-07,2.0317386884016742e-07,1.9017592478576262e-07,2.8750946512445807e-06,1.958625972520167e-07,5.622416665573837e-08,2.5509489631758697e-08,5.6867762054935156e-08,9.135434311247081e-07,1.1992250620096456e-05,3.789028824030538e-06,3.4810327065315505e-07,7.453221542164101e-07,4.3045545794484497e-07,2.213108245996409e-06,2.482912805135129e-06,1.1286279999467297e-07,7.956882086546102e-08,3.990699326550384e-08,7.174765670470151e-08,3.87756927011651e-07,8.799872119880092e-08,5.5990881264733616e-08,3.131863834937576e-08,5.440799810685348e-09,3.458752395602005e-09,8.462803791076112e-09,1.3412482680053017e-08,5.298739225167992e-08,3.029265371878864e-08,2.4070910598084083e-08,1.1899124352510171e-08,0.0017084338469430804,8.488524144922849e-06
170,The spouse of Raj Kaushal is,The spouse of the director of Shaadi Ka Laddoo is,Raj Kaushal,the director of Shaadi Ka Laddoo, Mandira Bedi,1.1491509610550565e-07,5.179905201657675e-06,1.692663772701053e-06,2.7061130936090194e-07,1.1595871001190972e-06,2.064107036403584e-07,5.711107178285602e-07,7.190986650584819e-08,2.3159054762800224e-06,3.241359536332311e-06,2.377346675075387e-07,8.95630947184145e-08,3.0889331981143187e-08,8.590875211211824e-08,2.5315529228464584e-07,1.9093681657977868e-07,5.795918767148578e-08,6.433866417410172e-08,1.0903588076871529e-07,7.910446697678708e-07,5.446210593618162e-07,3.4635530710147577e-07,3.742915168913896e-07,1.0809289108237863e-07,9.480362450631219e-08,9.878432365439949e-07,1.785082872629573e-06,1.4918106217010063e-06,3.512058128762874e-06,3.999828095402336e-06,1.3812161341775209e-05,7.403898052871227e-05,7.894762529758736e-05,0.014499136246740818
171,"The place of death of Edmund of Langley, 1st Duke of York is","The place of death of the father of Edward, 2nd Duke of York is","Edmund of Langley, 1st Duke of York","the father of Edward, 2nd Duke of York", Hertfordshire,3.652952000265941e-05,1.9291649095976027e-06,1.0370178671337271e-07,2.301600943610538e-06,3.7895905080631564e-08,1.3790952380077215e-06,7.000514301580552e-07,4.740835265693022e-06,8.888376896720729e-07,1.367410050079343e-06,1.0155736163142137e-05,2.9807627015543403e-06,6.524320269818418e-06,2.9569155231001787e-06,3.2347550131817115e-06,4.627989255823195e-06,3.228115019737743e-07,1.0021599337051157e-06,1.2787154446414206e-05,4.257768523530103e-06,4.6677919840476534e-07,8.917799050323083e-07,5.05023899677326e-06,3.871329226967646e-06,5.084853455628036e-06,4.528948011284228e-06,9.994251968237222e-07,6.44940428173868e-06,1.3645261788042262e-05,2.5160890800179914e-05,6.3381780819327105e-06,6.256753840716556e-05,8.115792297758162e-05,0.0001718876010272652
172,The place of birth of Robert Adetuyi is,The place of birth of the director of Trouble Sleeping is,Robert Adetuyi,the director of Trouble Sleeping," Sudbury, Ontario",5.9190966794631095e-08,1.284987206418009e-06,2.487493304670352e-07,1.828093672884279e-06,5.400094778451603e-06,5.616227554128272e-07,1.7002871288696042e-07,1.1983921694991295e-06,8.899998533706821e-07,2.557201469244319e-06,2.4115093921750486e-08,7.395111651931074e-07,1.7887299463836825e-07,1.9822799401936209e-07,4.1428432950851857e-07,1.204779891850194e-06,9.355257191145938e-08,1.3182601605876698e-06,2.167680349884904e-06,4.06965864385711e-06,6.293637966336973e-07,5.257183147477917e-06,2.6941388568957336e-06,8.956255896919174e-07,3.0958486885168668e-09,4.444339118947482e-09,3.8421696046953e-08,3.401844423933653e-07,2.7514829525898676e-07,4.077019468695653e-07,4.673729279147665e-07,5.944622216702555e-07,7.326696504605934e-05,3.3164666092488915e-05
173,The mother of Georges Lautner is,The mother of the director of Death of a Corrupt Man is,Georges Lautner,the director of Death of a Corrupt Man, Renée Saint-Cyr,0.0001655151427257806,2.387012318649795e-05,2.1166028091101907e-05,4.159744275966659e-05,1.6890325014173868e-06,1.5322373201342998e-06,3.0840448062008363e-07,1.8741254734777613e-06,1.7188444871862885e-06,1.1883926163136493e-05,3.166581518598832e-05,1.6101250821520807e-06,1.1322877981001511e-05,1.0390592251496855e-05,4.186077148915501e-06,4.236633685650304e-06,1.0847519433809794e-06,8.567420081817545e-06,1.9498163510434097e-06,8.953988071880303e-06,4.029022420581896e-06,5.7786801335169e-06,7.32862326913164e-06,1.0594132618280128e-05,2.51146120717749e-05,6.13868105574511e-05,6.621328793698922e-05,0.00013710255734622478,4.902440923615359e-05,7.072714652167633e-05,0.00010177682270295918,0.0010245466837659478,2.9518649171222933e-05,0.001021690433844924
174,The place of birth of Christiana of Schleswig-Holstein-Sonderburg-Glücksburg is,The place of birth of the mother of Christiane of Saxe-Merseburg is,Christiana of Schleswig-Holstein-Sonderburg-Glücksburg,the mother of Christiane of Saxe-Merseburg, Copenhagen,4.546812306216452e-06,7.060187954266439e-07,1.0672257388932849e-07,7.368832211085419e-09,1.3260925015856628e-06,6.8893740490239e-07,2.2799074940849096e-05,2.230684970072616e-08,7.710651743764174e-07,1.639072252146434e-06,4.4889853256790957e-07,7.783761191149097e-08,4.681205822976153e-08,2.7982947514715306e-08,4.591469249248803e-08,5.007921686228656e-07,1.552400703985768e-06,2.947662324004341e-06,4.852836354984902e-06,3.983893293479923e-06,1.6771169839557842e-06,1.5473538041987922e-06,1.1187787549715722e-06,7.058285973471357e-07,0.007234018296003342,0.010028994642198086,0.00989143829792738,0.007176971063017845,0.0038914778269827366,0.00043015446863137186,0.00010655305959517136,0.0004254031227901578,5.137768539498211e-07,0.00037886048085056245
175,The place of birth of Francesco Galli Bibiena is,The place of birth of the father of Jean Galli de Bibiena is,Francesco Galli Bibiena,the father of Jean Galli de Bibiena, Bologna,2.035663965216372e-05,0.00012186435196781531,7.846309927117545e-06,2.0677481060715763e-08,9.286694080401503e-09,1.6245970124728615e-09,4.3568491037149215e-08,7.004040014635393e-08,7.314818617487617e-08,1.542939935461618e-05,9.070669329958037e-05,2.5340186766698025e-06,1.1317435564706102e-05,5.664874151989352e-06,9.534173841529991e-06,1.8788798570312792e-06,1.2662839253607672e-05,1.973472535610199e-05,1.502588656876469e-05,1.0965916771965567e-05,3.530620233505033e-06,1.3029618457949255e-05,3.881010343320668e-05,2.0097057131351903e-05,7.513528998970287e-06,6.216715064510936e-06,5.427515588962706e-06,1.4404094144992996e-05,6.901335291331634e-05,7.464916416211054e-05,9.193650839733891e-06,9.588704415364191e-05,0.00030768115539103746,0.001360763912089169
176,The date of birth of Leslie Stephen is,The date of birth of the father of Thoby Stephen is,Leslie Stephen,the father of Thoby Stephen, 28 November 1832,5.464008609123994e-06,7.22437434319545e-08,7.147837322030171e-10,3.703997819570759e-08,1.3907225593356998e-08,2.9795083733574756e-08,1.6499852151241612e-08,3.7906181660218863e-07,7.081252988427877e-07,9.337048140878323e-06,6.105605734774144e-06,2.9117936151124013e-07,1.5646418205506052e-06,1.18458146971534e-05,0.0003862724988721311,6.793524789827643e-06,0.008684239350259304,0.011296161450445652,0.06422708183526993,0.004491027910262346,0.00038762777694500983,0.00011265864304732531,5.9454872825881466e-05,4.3903273763135076e-05,3.546958032529801e-05,0.00011824740067822859,3.098523666267283e-05,4.623859786079265e-05,0.0001812029368011281,0.0003175199090037495,0.000370605121133849,0.000491469050757587,0.03770070523023605,0.12043613195419312
177,The place of death of Gracie Fields is,The place of death of the spouse of Archie Pitt is,Gracie Fields,the spouse of Archie Pitt, Isle of Capri,1.5248094314301852e-05,2.3926093035697704e-06,4.706365359652409e-07,1.7397022702425602e-06,1.7428041019229568e-06,8.451561939182284e-07,5.219585546001326e-07,4.799198904947843e-07,1.1255823437750223e-06,4.112287570023909e-06,9.59946100920206e-06,2.572565108494018e-06,5.52673509446322e-06,1.4118446415523067e-05,1.696084382274421e-06,4.887960312771611e-05,1.9400918972678483e-05,1.3552260043070419e-06,2.768117894902389e-07,1.9828637221053214e-07,3.072362062539469e-07,2.289443585823392e-07,4.03215182132044e-07,1.3953166444480303e-06,8.77480943017872e-07,5.773455882263079e-07,4.339086387972202e-07,1.826431912377302e-07,1.2795287318567716e-07,2.3028530904412037e-07,4.982721790725009e-08,5.786983336975027e-08,9.21279479371151e-06,5.7440549426246434e-05
178,The father of Mahatma Gandhi is,The father of the founded by of Gujarat Vidyapith is,Mahatma Gandhi,the founded by of Gujarat Vidyapith, Karamchand Gandhi,1.3428667443804443e-05,1.496126515121432e-06,8.234720780819771e-07,7.437736826432229e-08,1.3969378187539405e-06,1.4386468137672637e-05,1.0820151146617718e-05,2.4963867417682195e-06,1.3495182429323904e-06,1.242624989572505e-06,3.0654314286948647e-07,1.3173291790735675e-08,1.1925126663925312e-08,7.938643875604612e-08,2.3490085254707083e-07,2.1096127511555096e-08,4.3906201341314954e-08,5.1807450773821984e-08,2.0103009035210562e-08,3.6310584761167775e-08,1.327303067455432e-07,8.613618973640769e-08,1.1199088589819439e-07,8.84515216625914e-08,2.506157557036204e-07,4.4800819409829273e-07,6.025547349963745e-07,2.9093268949509365e-06,0.0001321135787293315,0.0008963639847934246,0.9956178665161133,0.9800482392311096,0.001182743115350604,0.9000687003135681
179,The country of citizenship of Stan Laurel is,The country of citizenship of the spouse of Lois Neilson is,Stan Laurel,the spouse of Lois Neilson, United Kingdom,4.152140263613546e-06,0.00020231696544215083,9.168083488475531e-05,1.7974833099287935e-05,7.582075795653509e-06,1.6004402425551234e-07,1.2188139635327389e-06,7.559661298728315e-06,2.5099743652390316e-05,6.238147307158215e-06,4.661675120587461e-06,7.617688424943481e-06,1.3544065950554796e-05,6.540070899063721e-05,2.5054994239326334e-06,7.326739432755858e-05,0.00018187021487392485,0.0011732797138392925,0.003922250587493181,0.0015309277223423123,0.0010451119160279632,0.003465046873316169,0.12322767823934555,0.020306004211306572,0.01766349747776985,0.00440540025010705,0.014680867083370686,0.07187195867300034,0.8835954666137695,0.9078130125999451,0.7573553919792175,0.1648198813199997,0.011781967245042324,0.3978452980518341
