explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,1.5103123587323353e-06,2.0063155261595966e-06,2.879938392652548e-06,2.556478648330085e-06,1.982363073693705e-06,1.4259125009630225e-06,8.215994284910266e-07,1.7380184544890653e-06,1.8287717466591857e-05,3.1576822948409244e-05,1.3999226212035865e-05,9.747431249707006e-06,1.147700004366925e-05,1.0720845239120536e-05,1.2581676855916157e-05,9.828227121033706e-06,1.4950575859984383e-05,2.8716840461129323e-05,4.412712951307185e-05,0.00013486009265761822,6.601100176339969e-05,0.00012587261153385043,9.821471030591056e-05,0.00010752776870504022,0.00010495072638150305,0.0002515960077289492,0.00035852158907800913,0.0007019038894213736,0.011449013836681843,0.013824679888784885,0.008225817233324051,0.006610197480767965,0.010046898387372494,0.01325122732669115,0.003340634051710367,0.006182357203215361,0.005414976738393307,0.007094742264598608,0.006428771186619997,0.004296590574085712,0.004346094094216824,0.006698439363390207,0.0069694239646196365,0.00560752023011446,0.0033226304221898317,0.00632752850651741,0.015934355556964874,0.01848297193646431,0.059732090681791306,0.08864415436983109,0.13431307673454285,0.18620683252811432,0.35900643467903137,0.9307684898376465,0.996688187122345,0.9951164722442627,0.9900888800621033,0.9826632738113403,0.9779167771339417,0.9847623109817505,0.9820426106452942,0.9826464653015137,0.9845834970474243,0.9819289445877075,0.9776623845100403,0.9159600734710693,0.9030212759971619,0.9044316411018372,0.8671393394470215,0.8238857984542847,0.7206079363822937,0.8210529685020447,0.8162927031517029,0.7092686295509338,0.7490055561065674,0.8766878843307495,0.8536192178726196,0.7416279315948486,0.9346915483474731,0.9614771008491516,0.0253811776638031,0.8364512920379639
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,5.663028332492104e-06,9.958956979971845e-06,1.971609890460968e-05,2.632400173752103e-05,2.541504545661155e-05,8.234706911025569e-05,2.677639713510871e-05,1.4182426639308687e-05,1.3612117072625551e-05,1.2342969966994133e-05,3.7525169318541884e-05,4.079260179423727e-05,0.00012343503476586193,0.00022017554147168994,0.0005693613784387708,0.0009518755250610411,0.000999661278910935,0.0013665170408785343,0.0009914408437907696,0.0005388882709667087,0.0017363387160003185,0.0011538759572431445,0.0009009575005620718,0.0007976542692631483,0.0010071495780721307,0.0007157246000133455,0.0019996394403278828,0.0026093085762113333,0.006362142972648144,0.006315190345048904,0.008065818808972836,0.006152722984552383,0.013650179840624332,0.012542570941150188,0.01855192705988884,0.008666018024086952,0.020328182727098465,0.029415089637041092,0.0428205244243145,0.056630127131938934,0.05357815697789192,0.059206921607255936,0.0756659209728241,0.09900274872779846,0.14928121864795685,0.11020728200674057,0.09681364893913269,0.11492393165826797,0.1873021125793457,0.11876960098743439,0.057632047683000565,0.02529955841600895,0.04156702384352684,0.03065406158566475,0.02701197750866413,0.013853749260306358,0.0018987550865858793,0.004299198277294636,0.006298382766544819,0.011411508545279503,0.005353729240596294,0.0063751256093382835,0.00343402661383152,0.003097604028880596,0.0024932839442044497,0.0010820156894624233,0.0006407558103092015,7.337847637245432e-05,4.202023774269037e-05,3.144070797134191e-05,3.252849273849279e-05,5.4571195505559444e-05,2.6788515242515132e-05,0.00020048997248522937,0.00016030596452765167,0.00023080733080860227,0.00032932701287791133,0.0008030204917304218,0.0012358925305306911,0.0008489542524330318,0.15395772457122803,0.03927033022046089
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,1.096322307603259e-06,9.73910005086509e-07,7.531849064434937e-07,1.5130032124943682e-06,1.2980981409782544e-06,3.345675736454723e-07,1.030702833304531e-06,2.128598680428695e-06,9.793687922865502e-07,5.078360914012592e-07,1.913836968014948e-06,3.127239779132651e-06,1.937910610649851e-06,1.1604956853261683e-06,1.4956950735722785e-06,1.9776773569901707e-06,4.823330982617335e-06,3.4708268685790244e-06,6.758238669135608e-06,6.13095562584931e-06,2.433708232274512e-06,3.3753142361092614e-06,1.1722249837475829e-05,2.1524549083551392e-05,2.3587772375321947e-05,7.271953563758871e-06,8.619314030511305e-06,1.6060981579357758e-05,8.379823157156352e-06,8.426710337516852e-06,0.0001026980608003214,9.541521285427734e-05,6.08127738814801e-05,0.00010483361256774515,0.0001490591821493581,0.00027438500546850264,0.00011919919052161276,0.03005855903029442,0.025784501805901527,0.04079168289899826,0.07138512283563614,0.09060710668563843,0.7872406244277954,0.6647611856460571,0.5925461649894714,0.7896137237548828,0.7740761041641235,0.7552148103713989,0.6678617000579834,0.6820521950721741,0.7000093460083008,0.7542194724082947,0.7268164753913879,0.8889382481575012,0.9163988828659058,0.9567345976829529,0.9627102017402649,0.9635235071182251,0.9615916013717651,0.9748327136039734,0.975982666015625,0.9678431153297424,0.9672325849533081,0.9657368063926697,0.963160514831543,0.9466745257377625,0.9600056409835815,0.975970983505249,0.6389920115470886,0.5543018579483032,0.6561890840530396,0.6250913143157959,0.5616292357444763,0.5665634870529175,0.6671445369720459,0.8704392313957214,0.7432398200035095,0.6673576831817627,0.894207775592804,0.9599019289016724,0.33712396025657654,0.975762665271759
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,3.554722525223042e-06,1.8194023141404614e-06,1.8076655123877572e-06,9.792178161660559e-07,6.400857159860607e-07,2.6943206421492505e-07,7.192002726696956e-07,4.608014592122345e-07,9.123107247432927e-07,6.99951442584279e-07,3.0993219297670294e-06,1.183398694593052e-06,1.2583975603774888e-06,2.3851043806644157e-06,3.510500164338737e-06,4.252286998962518e-06,4.390510639495915e-06,3.7634640648320783e-06,3.023898898391053e-06,6.2525164139515255e-06,1.2739324120047968e-05,2.7798814699053764e-06,1.720051045595028e-06,1.6266975535472739e-06,3.5763714549830183e-06,4.631560386769706e-06,3.8038676848373143e-06,5.52152323507471e-06,6.995099738560384e-06,7.494027158827521e-06,4.574402282742085e-06,1.5190332760539604e-06,1.681591697888507e-06,1.0781366199807962e-06,1.186911163131299e-06,8.338637371707591e-07,1.1710221770044882e-06,2.2535566586157074e-06,2.26216343435226e-06,1.820516558836971e-06,2.4037367438722868e-06,5.4789652494946495e-06,9.175289051199798e-06,1.2164356121502351e-05,1.2751711437886115e-05,7.807379006408155e-05,4.644153523258865e-05,4.4682998122880235e-05,3.0492110454360954e-05,4.3006602936657146e-05,3.92497458960861e-05,5.4677548178005964e-05,3.481793464743532e-05,4.047128823003732e-05,5.616227281279862e-05,1.2697174497589003e-05,9.929849511536304e-06,1.4791917237744201e-05,3.4271339245606214e-05,1.8640468624653295e-05,2.483639764250256e-05,3.885470869136043e-05,9.510944437352009e-06,3.144951733702328e-06,3.77327592104848e-06,3.6526068925013533e-06,5.425798917713109e-06,4.816759428649675e-06,3.739773092092946e-06,3.6740941595780896e-06,3.2583125175733585e-06,3.972844297095435e-06,3.0937569590605563e-06,3.0113842512946576e-06,2.8815438781748526e-06,5.943459200352663e-06,1.0951869626296684e-05,5.279458946461091e-06,2.018586928898003e-05,0.0023464893456548452,0.030070478096604347,0.3565177917480469
California is the most,The bear flag state is the most,California,The bear flag state, populous,2.6863213861361146e-05,1.3702055184694473e-05,7.891534551163204e-06,8.458217962470371e-06,4.90754064230714e-06,2.9989944323460804e-06,1.648171405577159e-06,7.582121384075435e-07,1.5697872868258855e-06,1.5983565617716522e-06,6.867882348160492e-06,6.656352979916846e-06,3.939091584470589e-06,6.200176812853897e-06,8.74318811838748e-06,1.048128069669474e-05,2.688780296011828e-05,3.60608974006027e-05,3.214567914255895e-05,5.2969404350733384e-05,2.05883970920695e-05,2.286790004291106e-05,1.820897523430176e-05,1.8225478925160132e-05,1.204545969812898e-05,6.868408490845468e-06,1.0045734597952105e-05,3.816995103989029e-06,1.5678823501730221e-06,2.961777227028506e-06,4.4352432269079145e-06,1.7964726794161834e-05,9.953694643627387e-06,4.448720574146137e-06,9.3691496658721e-06,3.636230394477025e-05,3.554418435669504e-05,2.441396063090906e-08,7.540079138834699e-08,1.0330790018997504e-06,4.0468594875164854e-07,1.4284617009252543e-06,1.1720658221747726e-06,2.022010221480741e-06,1.1321144484099932e-05,1.868950857897289e-05,0.00012790346227120608,0.0005626124911941588,0.0006216588662937284,0.0006164932856336236,0.003461006795987487,0.003003334393724799,0.00925139058381319,0.0038262861780822277,0.006860488560050726,0.0046091750264167786,0.019643135368824005,0.028215117752552032,0.012048785574734211,0.018023351207375526,0.036082200706005096,0.014507154002785683,0.022751223295927048,0.03105246275663376,0.027097729966044426,0.014574785716831684,0.005930653773248196,0.0047969208098948,0.006236259359866381,0.004507078789174557,0.005273712333291769,0.0036859025713056326,0.0032075291965156794,0.007853833958506584,0.006432192400097847,0.005449971184134483,0.0024069889914244413,0.003885670332238078,0.003918836824595928,0.05408315733075142,0.5895707607269287,0.8518750071525574
California is the most,The golden bear state is the most,California,The golden bear state, populous,2.686327206902206e-05,1.3701737771043554e-05,7.891891982581e-06,8.456334398943e-06,4.8890738071349915e-06,2.999821163029992e-06,1.642878828533867e-06,7.582897296742885e-07,1.5638927379768575e-06,1.5977219618434901e-06,6.865977411507629e-06,6.684520940325456e-06,3.945554908568738e-06,6.2524482018488925e-06,8.743279067857657e-06,1.055820393958129e-05,2.68856074399082e-05,3.60554622602649e-05,3.213193849660456e-05,5.291157140163705e-05,2.0588164261425845e-05,2.2884378267917782e-05,1.8206555978395045e-05,1.8231969079351984e-05,1.2045142284478061e-05,6.7670312091649976e-06,9.960065654013306e-06,3.791959898080677e-06,1.573575673319283e-06,2.9663328859896865e-06,4.42894133811933e-06,1.783463085303083e-05,9.909726941259578e-06,4.456388978724135e-06,9.314082490163855e-06,3.636231122072786e-05,3.5546818253351375e-05,2.441396063090906e-08,7.540079138834699e-08,1.0330791155865882e-06,4.046858066431014e-07,1.4284620419857674e-06,1.1720669590431498e-06,2.0861991743004182e-06,1.1321008059894666e-05,1.86955658136867e-05,0.00012794407666660845,0.0005626034690067172,0.0006216459441930056,0.0006221676012501121,0.003461190965026617,0.003003605641424656,0.009254777804017067,0.0038248910568654537,0.006762601435184479,0.004609025549143553,0.019642479717731476,0.02821795642375946,0.012037063017487526,0.018007852137088776,0.036118436604738235,0.014477445743978024,0.022754037752747536,0.03106805868446827,0.027090828865766525,0.0146473478525877,0.005933978594839573,0.00494985468685627,0.006235093809664249,0.0045059495605528355,0.005273840390145779,0.0036870671901851892,0.003207307541742921,0.007853252813220024,0.006430895999073982,0.005449082236737013,0.0024063759483397007,0.003879410680383444,0.003920425660908222,0.05406452715396881,0.7714977264404297,0.8518750071525574
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,1.0339525942981709e-05,3.372200808371417e-05,1.7332713468931615e-05,5.711924131901469e-06,5.423964103101753e-05,0.00012393084762152284,0.0001153226476162672,9.891882655210793e-05,0.00015308729780372232,0.0006643995293416083,0.0006751641631126404,0.0013782833702862263,0.00147861463483423,0.0006088502705097198,0.0006621634820476174,0.0002934082003775984,0.00012346779112704098,0.00019492203136906028,7.441948400810361e-05,5.983585288049653e-05,4.683267616201192e-05,1.44326186273247e-05,2.3287268049898557e-05,4.4482843804871663e-05,3.335987275931984e-05,5.8540528698358685e-05,1.4791956346016377e-05,1.6911682905629277e-05,1.91465878742747e-05,5.104574483993929e-06,2.786058212222997e-05,4.888251351076178e-05,0.00014136965910438448,0.00017006733105517924,0.0004224672738928348,0.0003022492746822536,0.00029827136313542724,0.0008192763780243695,0.0010663358261808753,0.0014477091608569026,0.009859553538262844,0.010201642289757729,0.012483981437981129,0.04824749380350113,0.07276157289743423,0.1107652559876442,0.09544693678617477,0.08177852630615234,0.06604193896055222,0.5152087211608887,0.33339813351631165,0.32581835985183716,0.3733353912830353,0.302120566368103,0.5796269774436951,0.4798496663570404,0.46864956617355347,0.5431274771690369,0.8282809853553772,0.7724525332450867,0.80986487865448,0.8427264094352722,0.8052070140838623,0.7222029566764832,0.5616866946220398,0.39692461490631104,0.3274151682853699,0.3425057828426361,0.2519798278808594,0.29650360345840454,0.4136982262134552,0.4356902837753296,0.3831426203250885,0.34047451615333557,0.26742345094680786,0.28342655301094055,0.2870282828807831,0.24428977072238922,0.11959652602672577,0.44887372851371765,0.2810431718826294,0.0979745090007782
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,4.230871127219871e-06,7.697317414567806e-06,1.0952250704576727e-05,2.2640386305283755e-05,9.541022336634342e-06,7.542153980466537e-06,2.825685214702389e-06,2.5986298624047777e-06,6.21655317445402e-06,9.138788300333545e-06,9.872636837826576e-06,1.5134719433262944e-05,4.357694706413895e-05,4.8266942030750215e-05,5.382512608775869e-05,4.4018455810146406e-05,1.7040298189385794e-05,1.0111698429682292e-05,2.4562437829445116e-05,4.7780406021047384e-05,4.1299525037175044e-05,4.984726547263563e-05,0.00010722818115027621,6.778298120480031e-05,1.6651363694109023e-05,1.7019929146044888e-05,2.6703632101998664e-05,9.00920495041646e-05,9.710089216241613e-05,0.00010577961074886844,4.306953997001983e-05,1.759582301019691e-05,1.7387368643539958e-05,2.278386637044605e-05,5.110953497933224e-05,6.957057485124096e-05,9.664307435741648e-05,0.0001513348543085158,0.00012219182099215686,0.0001445331727154553,5.8000103308586404e-05,3.3088610507547855e-05,1.0059709893539548e-05,2.2180987798492424e-05,1.3062817743048072e-05,5.17627040608204e-06,3.2684101824997924e-06,2.3218967726279516e-06,1.3275732726469869e-06,1.2476413076001336e-06,1.8148042499888106e-06,1.5042946870380547e-06,1.7046212406057748e-06,1.135101456384291e-06,1.1002639439539053e-06,3.7173422242631204e-06,8.566734663872921e-07,1.0995103139066487e-06,1.9891060674126493e-06,1.032765567288152e-06,1.3677155266123009e-06,6.264187391025189e-07,4.304109779695864e-07,5.189895659896138e-07,4.444101193712413e-07,6.466906370405923e-07,8.781602218732587e-07,2.0133425095991697e-06,4.504252046899637e-06,1.3743399904342368e-05,1.5096965398697648e-05,1.5474572137463838e-05,1.3100857358949725e-05,3.808430119534023e-05,2.3809141111996723e-06,1.744096948641527e-06,5.9594349295366555e-06,2.2297836039797403e-05,0.00013386039063334465,0.000539078435394913,0.03242792189121246,0.0007420447655022144
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,3.7634088130289456e-06,1.0511763548493036e-06,9.60510988079477e-07,8.747069273340458e-07,1.9994747617602115e-06,1.4296426797955064e-06,8.153796784426959e-07,9.48556078128604e-07,1.5147541034821188e-06,3.1437177767656976e-06,6.0740553635696415e-06,6.948080681468127e-06,8.77109505381668e-06,1.2221372344356496e-05,1.147845705418149e-05,2.111683352268301e-05,2.928016874648165e-05,8.65569836605573e-06,9.169838449452072e-06,1.2091778444300871e-05,2.8108515834901482e-05,4.132226968067698e-05,3.054747503483668e-05,6.23546147835441e-05,6.19478159933351e-05,7.133474719012156e-05,0.00010841276525752619,0.0002207192883361131,0.00015694652392994612,0.00011318571341689676,0.00011855737830046564,6.991513510001823e-05,0.00010201490658801049,0.00013431035040412098,0.00014399949577637017,0.0003164887602906674,0.00026845739921554923,0.0016848503146320581,0.0015389096224680543,0.006455500144511461,0.005852552130818367,0.004300055094063282,0.004228845238685608,0.004628599155694246,0.0035862810909748077,0.07408720254898071,0.045498497784137726,0.1594560742378235,0.19879654049873352,0.2641669809818268,0.2738794684410095,0.3915390372276306,0.5742978453636169,0.430866003036499,0.6606414318084717,0.815674364566803,0.7572120428085327,0.7384068369865417,0.6994466185569763,0.8278920650482178,0.8130580186843872,0.6507723331451416,0.7008376717567444,0.7781251072883606,0.6237587332725525,0.09812593460083008,0.10831165313720703,0.10616548359394073,0.07812318950891495,0.05499294400215149,0.0493176206946373,0.07406316697597504,0.09230249375104904,0.11907128244638443,0.11619038134813309,0.15439318120479584,0.15302540361881256,0.08411265164613724,0.32696375250816345,0.686750590801239,0.20372545719146729,0.2567017078399658
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,5.242944780547987e-07,3.798600118898321e-07,3.175244671638211e-07,3.9871912349553895e-07,2.915022889737884e-07,3.006209396971826e-07,6.159329473121034e-07,3.4146144116675714e-06,2.6560180685919477e-06,2.216552957179374e-06,6.576088253495982e-06,1.6309528291458264e-05,1.8805820218403824e-05,1.2842854630434886e-05,4.3892741814488545e-06,2.7930848318646895e-06,1.2797153203791822e-06,9.086616955755744e-06,0.00023527567100245506,0.0005129313212819397,0.0006319913663901389,0.006308072712272406,0.0305975079536438,0.013726896606385708,0.009126420132815838,0.007334620226174593,0.005419813096523285,0.0006356546655297279,0.0018969436641782522,0.0013385012280195951,0.0014062621630728245,0.0009493161924183369,0.0006270434241741896,0.0014366983668878675,0.0006933038239367306,0.0013241606066003442,0.0045576803386211395,0.14879369735717773,0.2969500720500946,0.33490049839019775,0.5017719864845276,0.4809291660785675,0.43543902039527893,0.2512570917606354,0.253823846578598,0.2670726776123047,0.2671718895435333,0.3455520570278168,0.5290020704269409,0.4688646197319031,0.3933422565460205,0.3760695457458496,0.43232473731040955,0.2658020555973053,0.1361810564994812,0.08726657927036285,0.021991662681102753,0.03220956772565842,0.03459376096725464,0.038105934858322144,0.01814442314207554,0.0011654648697003722,0.0010318823624402285,0.0014529054751619697,0.0008788304985500872,0.0003455952100921422,0.000334021431626752,0.0004547263670247048,0.00027413739007897675,0.00023827563563827425,0.0002197205467382446,0.0003320955147501081,0.00031543432851321995,0.0002786283439490944,0.00026809307746589184,0.00035468925489112735,0.00032699588336981833,0.0006382715073414147,0.0012835742672905326,0.003883820492774248,0.040170662105083466,0.039419837296009064
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,2.8070105599908857e-06,9.238710845238529e-07,7.965014674482518e-07,6.901418032612128e-07,6.286057896431885e-07,9.901624480335158e-07,7.109247235348448e-07,1.0476431953065912e-06,1.5760564338052063e-06,5.201918156672036e-06,7.028925210761372e-06,2.6696645818446996e-06,8.215842171921395e-06,1.0313200618838891e-05,7.363810254901182e-06,5.368078291212441e-06,5.563763807003852e-06,6.163813668536022e-05,4.9663223762763664e-05,2.6702169634518214e-05,1.8120763343176804e-05,3.540592297213152e-05,0.0006914747646078467,8.02825961727649e-05,3.754396311705932e-05,4.197579255560413e-05,2.88862702291226e-05,3.0374005291378126e-05,0.00011220372107345611,0.000270539807388559,6.591290002688766e-05,9.910593507811427e-05,0.00011386995174689218,0.0001858970645116642,6.882305751787499e-05,0.00019255279039498419,0.0004452889843378216,0.01110461913049221,0.004520521033555269,0.002700116718187928,0.00355834630317986,0.0017501446418464184,0.005601814016699791,0.0009131971746683121,0.0005372262094169855,0.00040322879794985056,0.00013074745947960764,0.00017480799579061568,0.00022466527298092842,9.846859757089987e-05,5.2438619604799896e-05,0.00010409029346192256,0.00020260756718926132,0.0002848076110240072,0.0003328149323351681,0.005126899108290672,0.006097573786973953,0.00902364682406187,0.0053941914811730385,0.001440530177205801,0.0033247594255954027,0.0032589901238679886,0.0004905760288238525,0.0005241046310402453,0.0007064743549562991,0.0008420782978646457,0.002432567533105612,0.0032088197767734528,0.0065118069760501385,0.02338233031332493,0.016396833583712578,0.2842031717300415,0.19021451473236084,0.19157305359840393,0.21583904325962067,0.3977765440940857,0.46667274832725525,0.34546172618865967,0.547170877456665,0.8390118479728699,0.5636236667633057,0.5119829177856445
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,6.065229536034167e-05,0.00013231122284196317,4.7156365326372907e-05,7.38634480512701e-05,6.636133184656501e-05,0.0004378540616016835,0.0008149215718731284,0.00033014098880812526,0.00016326508193742484,7.329304935410619e-05,4.449188054422848e-05,2.9866738259443082e-05,1.8822940546669997e-05,6.657566700596362e-06,3.99759346692008e-06,2.5644219476816943e-06,7.316111805266701e-07,4.5659511727080826e-08,4.4477562965994366e-08,9.385886556856349e-08,6.536337338047815e-08,2.494859643320524e-07,5.044994395575486e-07,5.064533326049059e-08,4.886963012040724e-08,3.727318897972509e-08,1.9398047612639857e-08,3.65039731775596e-08,5.109830070182397e-08,1.0890344981362432e-07,3.5342690551942724e-08,9.5126324595185e-08,6.985695932826275e-08,5.304587489263213e-07,8.508484370395308e-07,2.7392081847210648e-06,1.26021029700496e-06,3.0598880584875587e-06,4.6305185605888255e-06,8.3520953921834e-06,1.4033135812496766e-05,9.187344403471798e-06,7.820920473022852e-06,5.226649136602646e-06,6.260866030061152e-06,2.652632474564598e-06,4.1094358493865e-06,2.5315523544122698e-06,1.5155827668422717e-06,3.651278120742063e-06,6.6221309680258855e-06,8.70193889568327e-06,1.5213604456221219e-05,2.1402905986178666e-05,1.6774089090176858e-05,3.213517993572168e-05,4.708666165242903e-05,7.554537296527997e-05,6.610931450268254e-05,6.971342372708023e-05,4.253269435139373e-05,3.807254688581452e-05,1.6572113963775337e-05,3.4443623007973656e-05,3.134638609481044e-05,1.4284717508417089e-05,3.6375691706780344e-05,5.850917659699917e-05,6.581268098670989e-05,7.68159661674872e-05,3.565983570297249e-05,0.00012273064930923283,3.739989551831968e-05,6.95010821800679e-05,0.0001109338627429679,2.4131062673404813e-05,0.002784496871754527,0.0027864729054272175,0.0035780526231974363,0.005176819395273924,0.007564171217381954,0.025896204635500908
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,3.22143182529544e-06,2.9521877422666876e-06,4.848048320127418e-06,4.146408173255622e-06,3.2334125990018947e-06,6.46834905637661e-06,7.424155683111167e-06,8.941826308728196e-06,1.2119631719542667e-05,1.6656198567943648e-05,2.9786368031636812e-05,2.0880659576505423e-05,3.173814548063092e-05,7.390730388578959e-06,1.1295815056655556e-05,9.781565495359246e-06,9.610369488655124e-06,4.291684308554977e-05,5.170016811462119e-05,2.532622602302581e-05,3.659372669062577e-05,5.1363997044973075e-05,9.257059718947858e-05,0.00026692653773352504,0.0004438923206180334,0.0006079595186747611,0.00046689374721609056,0.00044901270302943885,0.0004853287828154862,0.00041853063157759607,0.00013511166616808623,9.655298345023766e-05,7.179022213676944e-05,0.0001268912892555818,0.00028232584008947015,0.0004235711239743978,0.0003111908445134759,0.0006032362580299377,0.0002952318172901869,0.0006939457962289453,0.0026095982175320387,0.0020720830652862787,0.005928027909249067,0.007216369267553091,0.009259704500436783,0.010670902207493782,0.0206928513944149,0.028180094435811043,0.638266921043396,0.7304219007492065,0.7600522041320801,0.7759860754013062,0.8213300704956055,0.9012850522994995,0.9148305058479309,0.8943610787391663,0.9136825203895569,0.86933434009552,0.8721561431884766,0.8994976282119751,0.9103798866271973,0.8903349041938782,0.9348695874214172,0.9398728013038635,0.9365845918655396,0.9353011250495911,0.9339786767959595,0.9442940950393677,0.9344313740730286,0.9415175914764404,0.877334713935852,0.907586932182312,0.9104560613632202,0.9138328433036804,0.9149545431137085,0.9077938795089722,0.8963809609413147,0.8729995489120483,0.9115528464317322,0.9633637070655823,0.9393163919448853,0.8792822957038879
