explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,0.00015856765094213188,2.358619349251967e-05,2.5648381779319607e-05,7.708170414844062e-06,2.1947655113763176e-05,1.5353134585893713e-05,4.5091706851962954e-05,3.339453542139381e-05,1.3780314702671603e-06,2.125478204106912e-06,4.656684211568063e-07,9.09127265913412e-06,0.00017649951041676104,6.0371647123247385e-05,9.899271390167996e-06,3.928275691578165e-05,6.265076081035659e-05,0.0003052192914765328,5.551220601773821e-05,7.424153864121763e-06,4.5953814264976245e-07,7.058360097289551e-06,2.2856063424114836e-06,1.6478995803481666e-06,3.433701522226329e-06,6.050357569620246e-06,5.18693809681281e-07,2.5327094022031815e-07,9.757170627011647e-10,2.3177343377867032e-10,1.1045517567254137e-07,4.75091326279653e-07,0.013036713935434818,0.010959028266370296
Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,1.494918933531153e-06,1.6076677638920955e-05,0.000422885874286294,3.2448596698486654e-07,5.65808761621156e-07,6.030480221852486e-07,3.03125102618651e-06,4.739405994769186e-05,3.2118899980559945e-05,3.0280929422588088e-05,8.189205800590571e-06,6.917015070939669e-06,4.875589638686506e-06,2.3249398509506136e-05,1.4176286640577018e-05,0.0001793424744391814,0.0002750236017163843,0.0005575607647188008,0.0006840596906840801,0.002028869930654764,0.020636454224586487,0.24693860113620758,0.21649911999702454,0.2961309552192688,0.7197345495223999,0.7823398113250732,0.48487505316734314,0.502701461315155,0.7973142862319946,0.2394019216299057,0.020380476489663124,0.012731836177408695,0.4827580153942108,0.577202558517456
Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,0.0020952215418219566,3.763525091926567e-05,0.0001071098813554272,9.649991261539981e-05,4.09899121223134e-06,4.697020017374598e-08,1.6105287770074028e-08,5.903511901550473e-09,1.487200362859653e-09,2.0479250295579732e-08,1.8143546753890405e-07,4.493066363409071e-09,1.4548238169709293e-08,1.518196413030637e-08,4.99252394092764e-07,2.934141411969904e-05,0.00014647544594481587,3.1701561965746805e-05,4.764593904837966e-05,2.3991571652004495e-05,7.139029912650585e-05,5.779265848104842e-06,4.634028698546899e-07,2.1153166017029434e-05,6.903952453285456e-05,1.5264037074302905e-06,7.546019332949072e-06,3.9700385968899354e-05,0.000346604036167264,0.0022482022177428007,0.010229683481156826,0.41479185223579407,0.05983106046915054,0.11965417116880417
Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,0.001107743359170854,0.002040265593677759,0.003510926151648164,0.0016609112499281764,0.00033710384741425514,3.585854574339464e-05,5.3285057219909504e-05,0.0008394050528295338,0.0002157023554900661,0.00011278810416115448,0.00010513845336390659,0.00017560107517056167,4.858261672779918e-05,0.00012913560203742236,0.0001815781433833763,4.174147761659697e-05,4.455442103790119e-05,5.978925514682487e-07,8.067656381172128e-06,0.00010917433246504515,3.5603800370154204e-06,0.0007207031594589353,4.06085564463865e-06,0.00018559163436293602,0.0005018840311095119,9.732898615766317e-05,0.0012952034594491124,0.00709559628739953,0.007928290404379368,0.051126763224601746,0.4052785336971283,0.06192981079220772,0.12937825918197632,0.8445977568626404
William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,3.44403124472592e-05,4.121979873161763e-05,5.969959602225572e-05,3.1435796699952334e-05,4.331399395596236e-05,5.773005250375718e-05,6.475162081187591e-05,2.9602124413941056e-05,7.051037391647696e-05,0.0002651157265063375,0.0008352368604391813,0.00012302379764150828,0.0001647200115257874,0.017027802765369415,0.001407332718372345,0.0079768942669034,0.0031031200196594,0.02165825292468071,0.0055138180032372475,0.0014381504151970148,0.0047437530010938644,0.008360238745808601,0.05581275001168251,0.0617569237947464,0.4574628472328186,0.9499177932739258,0.9314742088317871,0.9035048484802246,0.8610500693321228,0.043159808963537216,0.15548382699489594,0.03740127384662628,0.8968678712844849,0.9752926230430603
Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,1.4045107263882528e-06,1.124614982472849e-06,4.638140308088623e-05,9.411782957613468e-05,1.5694187993631203e-07,9.911428122677535e-08,1.843401378209819e-06,1.1304567806291743e-06,1.0696197705328814e-06,3.7453098684636643e-06,8.57979557622457e-06,9.794066500035115e-06,1.513373263151152e-05,1.5193195395113435e-06,2.955916443170281e-06,3.0679300834890455e-05,5.9259068621031474e-06,4.981278834748082e-06,1.3841724467056338e-05,4.694134622695856e-05,0.00020350523118395358,0.00019955908646807075,0.00023405476531479508,0.0011251346440985799,0.0001608086604392156,0.0007246797322295606,0.0007272674702107906,1.563813566463068e-05,3.8722796489309985e-06,4.402404101710999e-06,1.841910125222057e-05,1.127746236306848e-05,0.842725396156311,0.9420186281204224
The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,1.2018895176879596e-05,2.586538357718382e-05,2.818422217387706e-05,0.0001417143503203988,3.1415668217960047e-06,8.078672181000002e-06,8.552052167942747e-05,4.502960291574709e-05,0.0001941685623023659,5.5657123994024005e-06,1.1633589565462898e-05,3.3220314890058944e-06,6.4596074480505195e-06,2.305591078766156e-05,0.000514230050612241,0.0003853568050544709,0.0009445005562156439,0.039251215755939484,0.0712522640824318,0.04470938444137573,0.06429925560951233,0.17895670235157013,0.3658028841018677,0.41653206944465637,0.7745246291160583,0.5749056935310364,0.5358085036277771,0.6561639308929443,0.14307275414466858,0.01743844337761402,0.013564704917371273,0.06312913447618484,0.8979171514511108,0.9787988662719727
The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,5.5312266340479255e-06,2.8851824026787654e-05,4.056147736264393e-05,0.0006960683967918158,1.939458798005944e-06,7.647598977200687e-06,5.540188794839196e-06,1.0235167792416178e-05,1.427775714546442e-05,1.0991349881805945e-05,1.7289223251282237e-05,6.708864930260461e-06,1.0299761015630793e-05,2.0434169982763706e-06,6.927770300535485e-05,8.717603122931905e-06,0.0012817117385566235,0.0017180510330945253,0.00026431927108205855,0.0014222082681953907,0.0043176994659006596,0.15543444454669952,0.04947817698121071,0.08526529371738434,0.8346191048622131,0.6754858493804932,0.4402307868003845,0.23388728499412537,0.10960898548364639,0.008667188696563244,0.04603039100766182,0.2466209977865219,0.20010286569595337,0.9589682221412659
Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,1.6035186263252399e-06,2.7032110665459186e-06,8.422024984611198e-05,3.5953999599769304e-07,3.44426698575262e-05,7.99269946583081e-06,9.017924185172888e-07,1.5171140148595441e-06,9.953405424312223e-06,7.6293526944937184e-06,7.95669257058762e-06,1.9683120626723394e-05,3.8951768033257395e-07,2.2067970348871313e-06,2.070601658488158e-05,4.2589967051753774e-05,0.0038649123162031174,0.0030027609318494797,0.0012557279551401734,0.01326619554311037,0.0450066402554512,0.011409908533096313,0.005573427304625511,0.013197104446589947,0.0004557607462629676,0.001463402877561748,0.0026363388169556856,0.0020298201125115156,0.0006775901420041919,0.0003112589183729142,0.00048043462447822094,0.0010575763881206512,0.8897497653961182,0.9405955076217651
Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,2.569793878137716e-06,4.197708221909124e-06,3.1214917726174463e-06,5.438835160020972e-06,1.6494890360263526e-06,1.8735329376795562e-06,3.6438332244870253e-06,2.0390546069393167e-06,5.091925686429022e-06,3.2403547720605275e-06,1.6136531485244632e-05,3.4336273529333994e-05,2.711603883653879e-05,1.9226150470785797e-05,5.419667104433756e-06,2.6378827442385955e-06,0.00011307071690680459,0.00012567055819090456,0.00039201360777951777,0.0028839169535785913,0.009433743543922901,0.3244546055793762,0.368504136800766,0.48048990964889526,0.7076274752616882,0.5885636806488037,0.7163323760032654,0.3664032220840454,0.10117802023887634,0.002147605875506997,0.005392730701714754,7.88455072324723e-05,0.0011918419040739536,0.04490518197417259
The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,2.434368070680648e-06,1.7946207435670658e-06,3.465716190476087e-06,2.321988858966506e-06,3.97707935917424e-06,1.7425232954337844e-06,9.58663167693885e-06,4.094608812010847e-06,2.627690207646083e-07,5.726277407802627e-08,2.498621256563638e-07,6.664004814638247e-08,4.7481680098826473e-07,3.240173555241199e-06,2.945654614450177e-06,4.361043465905823e-06,2.7507965569384396e-05,0.00016920534835662693,0.00010949835268547758,8.509539475198835e-05,0.000136213144287467,0.00014155620010569692,0.0001025158489937894,0.000237391417613253,0.0013784385519102216,0.0003668061690405011,0.00014085372094996274,0.00035126719740219414,0.00016716349637135863,0.0001149404706666246,0.0002916207304224372,0.0005308255786076188,0.00043574036681093276,0.015307711437344551
Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.005699201952666044,0.006753330118954182,0.0037317255046218634,0.0022021110635250807,0.004429572261869907,0.00014563962758984417,1.576528688929102e-06,1.6692885083102738e-06,7.221343548735604e-05,3.100092362728901e-05,0.0001851323468144983,8.311354031320661e-05,0.00021690657013095915,0.000194640873814933,0.0004953235038556159,0.0003421875007916242,0.0010997746139764786,0.0021323617547750473,0.001799814635887742,0.004049960989505053,0.03095504827797413,0.10179821401834488,0.5793699026107788,0.8686686158180237,0.5458322763442993,0.9962869882583618,0.9913260340690613,0.9841067790985107,0.9876941442489624,0.9500312805175781,0.872259795665741,0.9498984217643738,0.9996523857116699,0.9998921155929565
