Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,2.065823281327539e-07,7.469172373930633e-07,1.7397818510289653e-06,3.0256544505391503e-06,7.482469754904741e-07,2.5470958462392446e-06,6.597351784876082e-06,7.379287126241252e-05,9.656084330345038e-06,0.00014364764501806349,0.00034800541470758617,3.059855225728825e-05,2.700058530535898e-06,1.680604214016057e-06,3.8342650441336446e-06,7.633502718817908e-07,3.8989898598629225e-07,3.85227195920379e-07,2.838316106590355e-07,3.606703273817402e-07,9.113421128859045e-08,1.9670693518492044e-07,7.047127041914791e-07,4.167382883224491e-07,1.1335445151416934e-06,1.0275853128405288e-06,4.2506474073888967e-07,6.132403314040857e-07,8.646335345474654e-07,1.7456167142881895e-06,9.970683549909154e-07,7.099017693690257e-06,1.3944794545750483e-06,3.3130968404293526e-06,2.1263838334562024e-06,3.3823473586380715e-06,1.344508200418204e-05,2.1986481442581862e-05,6.061396925360896e-05,6.504070188384503e-05,2.2920834453543648e-05,7.3505740147084e-05,1.4543678844347596e-05,1.0432378985569812e-05,1.3939137488705455e-06,7.555704087280901e-06,2.050925286312122e-05,1.5852407159400173e-05,1.8233371520182118e-05,1.6001422409317456e-05,7.930367246444803e-06,1.9315821191412397e-06,2.7426726774137933e-06,5.133269041834865e-06,4.039611667394638e-06,6.443951861001551e-06,4.414494469529018e-06,7.747241397737525e-06,2.859499772966956e-06,8.594602718403621e-07,5.921511956330505e-07,8.747981041778985e-07,3.5815307910525007e-06,1.3999525663166423e-06,3.7600016185024288e-06,2.278361534990836e-06,8.701324532012222e-07,2.700287268453394e-06,2.169686240449664e-06,2.0004561065434245e-06,1.0100593499373645e-05,4.512836767389672e-06,7.3036799221881665e-06,1.6330075595760718e-05,1.3058636795904022e-05,9.89667205431033e-06,3.3618907764321193e-06,5.8130244724452496e-06,1.9076207536272705e-05,8.565329153498169e-06,0.002272786805406213,0.007789483293890953
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.0307976481271908e-05,2.3800791950634448e-06,2.745751999100321e-06,2.117532744705386e-07,7.633517640215359e-08,2.1665900362677348e-07,1.6212571551932342e-07,5.421492232926539e-07,1.2584617934408016e-06,2.889483425860817e-07,4.126398380321916e-06,3.5154748729837593e-06,1.9021573507416178e-06,9.523124049337639e-07,7.61879618949024e-06,9.43099530559266e-06,1.423571211489616e-05,6.38396204521996e-06,2.5696858756418806e-06,1.5777833084484882e-07,4.863338176619436e-07,2.1613924161556497e-07,1.7701954391213803e-07,5.76770560201112e-07,1.3669434792973334e-06,2.606028374430025e-06,1.887612825157703e-06,1.0049921002064366e-06,2.3780803530826233e-06,4.89445938001154e-06,3.0424098440562375e-06,2.555586661401321e-06,1.8493325342205935e-06,2.039786750174244e-06,1.5560179917883943e-06,3.808868768828688e-06,8.906999028113205e-06,0.00011698614980559796,0.00035940896486863494,0.00026310159591957927,0.00018079805886372924,0.00025836576241999865,0.0004133874026592821,0.0001715370744932443,0.0004472951404750347,0.0017746929079294205,0.0011823325185105205,0.0022602819371968508,0.0009327703155577183,0.0008123776060529053,0.002196414628997445,0.011460580863058567,0.011911416426301003,0.00485655153170228,0.012962646782398224,0.011156266555190086,0.02526911348104477,0.01863015629351139,0.04866662621498108,0.08300759643316269,0.024191683158278465,0.019095176830887794,0.050049781799316406,0.023463504388928413,0.01749495416879654,0.2745838463306427,0.12512372434139252,0.006894249934703112,0.007057545240968466,0.018909873440861702,0.05816586688160896,0.027837691828608513,0.011504506692290306,0.00533381849527359,0.007202344015240669,0.029390720650553703,0.00743149733170867,0.0027379051316529512,0.0073766885325312614,0.000609217444434762,0.003752972697839141,0.40204694867134094
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,1.735087266752089e-06,1.2377377061056904e-06,5.266407242743298e-06,8.95405264600413e-06,4.218224603391718e-06,1.0384236702520866e-05,2.8169008601253154e-06,4.04786169383442e-06,4.619284027285175e-06,4.409014309203485e-06,1.1859732694574632e-05,3.1425029192178044e-06,6.725130106133292e-07,6.48761715638102e-06,1.3217404557508416e-05,6.047097940609092e-06,4.1219832382921595e-06,2.373337565586553e-06,2.020240754063707e-05,4.8983379201672506e-06,1.1549631153684459e-06,1.4039566849533003e-05,3.0324829367600614e-06,2.500005575711839e-05,8.600799446867313e-06,1.0192193258262705e-05,1.3924101267548394e-06,5.038866675022291e-06,8.986060038296273e-07,7.704983886469563e-07,4.4854994030174566e-07,3.5814107945952856e-07,1.4181627250309248e-07,2.0983737414326242e-08,3.8969357518681136e-08,4.484912778934813e-07,8.774132993494277e-07,1.1028545486624353e-05,1.0002688213717192e-05,2.757145466603106e-06,2.12886538974999e-06,1.6004455574147869e-06,7.840601483621867e-07,7.397715648949088e-07,4.893330469712964e-07,3.268872319495131e-07,4.915244176117994e-07,1.2028309583911323e-06,3.269676369654917e-07,1.643827687303201e-07,8.032320693018846e-07,2.2637270546965738e-07,4.2616275663931447e-07,1.0911211489883499e-07,1.1554376300182412e-07,5.000907066232685e-08,8.333913825708805e-08,7.430837456467998e-08,7.822593062201122e-08,2.1659733562273686e-08,3.468908360559908e-08,6.235622862504897e-08,1.8285627234604362e-08,1.0950258477748775e-08,8.976662257964563e-08,5.149567527951149e-08,1.140154015644157e-08,1.501349444765765e-08,1.3599315451529037e-08,1.9537061746177642e-08,2.565839807289194e-08,5.949456038933931e-08,1.725794049889373e-07,5.127905069457483e-07,2.0555000446620397e-05,0.00010799281153595075,3.2511445169802755e-05,0.0017495685024186969,0.0004408553650137037,6.781923002563417e-05,0.006465139798820019,0.33145904541015625
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,3.831165940937353e-06,1.3570221426562057e-06,1.0894696060859133e-06,8.351441920240177e-07,3.804234211202129e-06,1.4971606105973478e-05,5.0517748604761437e-05,3.894361725542694e-05,4.252848611940863e-06,2.5326242393930443e-05,5.893641719012521e-05,6.001624569762498e-06,1.494116872891027e-06,3.6189564980304567e-06,6.033583304088097e-07,6.212203516042791e-07,3.558577645890182e-07,1.5888510915829102e-06,5.967764309389167e-07,1.0717419627326308e-06,4.215872468193993e-05,1.5133843589865137e-05,4.837756478082156e-06,2.459303505020216e-05,1.2197980140626896e-05,1.7263562767766416e-05,1.1500064829306211e-05,2.1847120024176547e-06,3.860221568174893e-06,2.4699877485545585e-06,8.059924425651843e-07,3.3506333352306683e-07,1.73483073240277e-07,4.983656936019543e-07,1.651003913138993e-06,3.162629809594364e-06,6.11267250860692e-06,4.358084424893605e-06,7.031020686554257e-06,5.8036039263242856e-06,4.3998484215990175e-06,6.879519787617028e-06,2.8893724447698332e-05,3.409825512790121e-05,0.00011153278319397941,5.9868696553166956e-05,3.113955972366966e-05,3.999571345048025e-05,2.1274849132169038e-05,1.927648099808721e-06,3.023288400072488e-06,2.7483069970912766e-06,1.8796976291923784e-05,1.0392910553491674e-05,1.993654586840421e-05,5.497184974956326e-05,0.00013391194806899875,0.0006935180281288922,0.0005150086362846196,0.0005600742879323661,0.0004846864321734756,0.0005085852462798357,0.00039939588168635964,0.0002667624212335795,0.0003156533348374069,0.00019574270118027925,0.00024999454035423696,0.0004668707842938602,0.0007004702347330749,0.0007452982245013118,0.0011568242916837335,0.002757827052846551,0.001154972123913467,0.0011735233711078763,0.002797408029437065,0.005066541954874992,0.003477844875305891,0.002328498987480998,0.0030390028841793537,0.002110572997480631,3.966161330026807e-06,4.225887096254155e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,0.00018450799689162523,0.0006017432897351682,0.000218781060539186,0.0014882879331707954,0.0008287194068543613,0.002583402441814542,5.211912139202468e-05,1.4746949545951793e-06,5.85979833545025e-08,1.6635490762695326e-09,1.557078235236986e-06,3.627507112469175e-07,1.652031869525672e-06,3.69171812053537e-06,0.0035044695250689983,4.4095624616602436e-05,8.835820335661992e-05,7.514125172747299e-05,0.0003297935181763023,1.07148762253928e-05,5.311797940521501e-05,9.263280662707984e-05,0.003252664115279913,0.10355137288570404,0.03790568187832832,0.0001648612378630787,0.0001772670802893117,0.00023714377311989665,0.0001799460587790236,0.01073920726776123,3.4317698009544984e-05,0.0012906224001199007,0.002796606160700321,0.0010897826869040728,9.153071732725948e-05,4.903691660729237e-05,1.6860465620993637e-05,8.103948857751675e-06,5.196465053813881e-07,2.4525947083020583e-05,2.1491632651304826e-07,5.0097703763185564e-08,3.322612974443473e-05,9.691296327218879e-06,4.555011855700286e-06,2.8763961381628178e-05,0.007198606617748737,0.002874705707654357,0.001615428365767002,0.0004301296139601618,0.0011918186210095882,0.00026662214077077806,0.0033224010840058327,5.259019417280797e-06,0.0011030080495402217,1.5224504750221968e-05,1.533325485070236e-05,0.0011670534731820226,5.363185846363194e-05,0.0026178203988820314,9.536585275782272e-05,9.364780453324784e-06,4.844830073125195e-06,4.707688276539557e-06,0.0006345212459564209,0.00019035399600397795,0.00017425752594135702,0.00024499540450051427,0.0008569348137825727,0.00022314772650133818,0.00112500274553895,0.0002364931278862059,0.009942556731402874,0.0009227777482010424,0.01627948507666588,0.04475665092468262,0.04084252938628197,0.019956598058342934,0.027351750060915947,0.002761316718533635,0.09218914061784744,0.19638042151927948
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,2.39092128140328e-06,1.652714672673028e-05,2.796408261929173e-05,3.451429438428022e-05,7.750092663627584e-06,1.6090363033072208e-06,1.1556784329513903e-06,5.31956004579115e-07,1.4676928117296484e-07,1.4909841183907702e-07,4.140308718092456e-08,1.0524061622163572e-07,1.7601117008325673e-07,5.940578944318986e-07,8.891729521565139e-07,1.86646070687857e-06,8.04933370091021e-06,6.0410916375985835e-06,4.1013467125594616e-05,8.712935596122406e-06,1.0892460522882175e-05,3.9599603951501194e-07,6.656068580923602e-05,1.189902650367003e-05,1.2254096873220988e-05,1.3453305655275472e-05,1.6574830397075857e-06,3.7349582271417603e-06,1.7029576611093944e-06,2.310250010850723e-06,3.545251274772454e-06,1.0950037903967313e-05,4.2482701246626675e-05,1.8508542780182324e-05,2.0266166757210158e-05,3.180249404977076e-05,1.2188372238597367e-05,1.47747314258595e-05,9.184743248624727e-06,1.3649213542521466e-05,2.77513299806742e-05,0.0001837891322793439,8.441831596428528e-05,0.00011236984573770314,0.0009282215614803135,0.00021100060257595032,6.303416739683598e-05,0.0003041125601157546,9.272726310882717e-05,3.9169190131360665e-05,0.00025052635464817286,0.0002678410382941365,0.000167123565915972,0.00015957915456965566,0.00016500138735864311,4.2342700908193365e-05,4.1170857002725825e-05,0.0001095747429644689,5.34247919858899e-05,0.00011165980686200783,0.00025872301193885505,0.00024000336998142302,0.00012845569290220737,0.000134899266413413,4.113825343665667e-05,7.729009666945785e-05,0.0002752048021648079,0.00018181033374276012,0.0003837478579953313,0.00023382696963381022,0.00018593791173771024,0.00012545530626084656,0.00015942761092446744,0.00021926139015704393,5.154226892045699e-05,4.382329643703997e-05,6.774687790311873e-05,2.63687197730178e-05,5.276557567412965e-05,1.3882528037356678e-05,9.45436204347061e-06,1.1640160664683208e-05
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,3.328240927658044e-05,1.6192332623177208e-05,1.2576273547892924e-05,2.469436549290549e-05,9.776443766895682e-05,2.8926449886057526e-05,3.058437505387701e-05,8.030607205000706e-06,3.024931538675446e-05,7.352865941356868e-05,8.699900718056597e-06,6.60468140267767e-05,6.200038114911877e-06,2.533639781177044e-05,2.9627250114572234e-05,6.640795163548319e-06,3.2721072784624994e-05,0.00011255004210397601,3.1547850085189566e-05,7.552384886366781e-06,7.72356452216627e-06,1.4175512887959485e-06,8.351055839739274e-06,2.5525366709189257e-06,5.8104810705117416e-06,6.521058094222099e-05,7.11329557816498e-05,6.37768316664733e-05,1.5039322533993982e-05,3.442898014327511e-05,3.2791111152619123e-05,0.00013548217248171568,4.083930980414152e-05,1.8307080608792603e-05,1.5104493286344223e-05,5.638345828629099e-05,3.767789894482121e-05,2.5617538994993083e-05,5.132524165674113e-06,1.85972257895628e-05,1.595988760527689e-05,7.080929208314046e-06,9.14184875000501e-06,1.8479014443073538e-06,4.284854185243603e-06,2.470925664965762e-06,3.887549610226415e-06,1.3000044418731704e-05,9.31201248022262e-06,3.992984602518845e-06,1.5714057326476905e-06,3.63157005267567e-06,5.91527896176558e-06,9.026946827361826e-06,2.7108294489153195e-06,1.8945490865007741e-06,1.3561952982854564e-06,4.651751169149065e-06,1.9299081941426266e-06,1.5697632989031263e-05,1.3279708582558669e-05,5.809835329273483e-06,2.5066829039133154e-06,5.381417850003345e-06,1.8006772961598472e-06,1.5763696410431294e-06,2.4194034722313518e-06,8.579206678405171e-07,8.087697551673045e-07,1.3257216778583825e-05,9.204630259773694e-06,2.3215638975671027e-06,2.6674151740735397e-06,3.7742717040600837e-07,8.964814810497046e-07,4.776083187607583e-06,3.934063897759188e-06,1.0262109753966797e-05,1.212756887980504e-05,0.00010579914669506252,0.0012031302321702242,0.00226600538007915
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,0.007465117145329714,0.0014671472599729896,0.2703861892223358,0.0012575024738907814,0.0031677503138780594,0.045627936720848083,0.013046099804341793,0.0013463353971019387,0.00035966470022685826,0.002210059901699424,4.811424150830135e-05,0.000972169335000217,0.002458196133375168,0.005289827939122915,0.0010907088872045279,0.0003321788681205362,2.663270970515441e-05,0.0015756344655528665,0.0005598660791292787,0.000612954143434763,3.193650263710879e-05,6.539745299960487e-06,5.426448842626996e-05,0.0002619556034915149,0.014881925657391548,0.006942726671695709,0.001204439322464168,0.011469638906419277,0.0061335149221122265,0.026130078360438347,2.7911097276955843e-05,9.377887181472033e-06,0.003044879762455821,0.004256217274814844,0.7876787781715393,0.2885911166667938,0.5502685904502869,0.35754257440567017,0.6575618982315063,0.18878410756587982,0.07458629459142685,0.06629245728254318,0.08554524928331375,0.4491974711418152,0.0448753647506237,0.10269346088171005,0.0026087979786098003,0.26801878213882446,0.003541707992553711,2.5235371140297502e-05,0.0002957445685751736,0.0003516759315971285,0.001335678854957223,0.0005990062491036952,4.8047746531665325e-05,7.811166869942099e-05,4.561365585686872e-06,0.00010746299085440114,5.392664206738118e-06,8.873591468727682e-06,4.9347104322805535e-06,7.483175977540668e-06,1.9611734387581237e-05,4.0577902836957946e-05,0.0014736109878867865,3.82586003979668e-05,0.007986335083842278,7.688443292863667e-05,0.0008218131260946393,9.657065675128251e-05,0.00039896188536658883,2.0767286059708567e-06,1.5222525462377234e-06,0.000123761739814654,1.4321251001092605e-05,0.0007609574240632355,4.503962554736063e-05,0.0009381836862303317,0.0010770147200673819,0.0006545106880366802,0.021644646301865578,0.06292207539081573
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,1.0736069953054539e-06,7.153740625653882e-06,1.1411903869884554e-05,7.314461981877685e-05,2.032540214713663e-05,2.4661378120072186e-05,2.808746103255544e-06,2.3265022264240542e-06,5.987969416310079e-06,2.262515408801846e-06,2.6756784791359678e-05,1.1341789104335476e-05,3.575143637135625e-05,0.00010089107672683895,0.0001304024044657126,0.0001999265659833327,0.000681620032992214,0.0007442427449859679,0.0017692958936095238,0.00133028335403651,0.0015497308922931552,0.00033366947900503874,0.0016932440921664238,0.0003210633294656873,0.0007138350047171116,0.00044244094169698656,9.885039617074654e-05,0.00024595632567070425,7.493781595258042e-05,0.00035617296816781163,0.00016904941003303975,7.369300146820024e-05,0.0002686912484932691,3.095646025030874e-05,1.1870053640450351e-05,4.623767381417565e-05,8.354472811333835e-06,2.690176188480109e-06,2.585336460469989e-06,2.546724090279895e-06,1.4074923910811776e-06,1.9013070868822979e-06,9.069696034202934e-07,2.240462890767958e-07,1.6222735439441749e-06,1.6835978158269427e-06,1.9948306544392835e-06,6.659095561190043e-06,3.960541562264552e-06,4.77869798487518e-06,3.101525635429425e-06,2.4768726234469796e-06,3.509934913381585e-06,7.16957583790645e-06,6.11478071732563e-06,1.9685048755491152e-06,1.8365300320510869e-06,3.870591172017157e-06,2.1941914383205585e-06,1.01595642263419e-05,1.5658220945624635e-05,1.3987929378345143e-05,2.2387055651051924e-05,2.4032735382206738e-05,3.474342520348728e-05,7.82177630753722e-06,1.3522376320906915e-05,3.952693532482954e-06,2.530532583477907e-06,9.144229807134252e-06,2.4246077373391017e-05,1.9715705548151163e-06,4.259090019331779e-06,1.184083339467179e-05,5.22453274243162e-06,2.4616854261694243e-06,5.034357400290901e-06,6.924225544935325e-06,1.9466850062599406e-05,5.310687811288517e-06,0.0005558159318752587,0.0008735129958949983
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,4.010929842479527e-06,1.6096730632852996e-06,1.53816120018746e-06,1.5922189504635753e-06,3.6521514630294405e-06,3.1370925626106327e-06,2.9296238608367275e-06,8.518451863892551e-07,1.4134640480278904e-07,1.6063933117038687e-07,2.184758898238215e-07,8.414879175688839e-07,5.452948812489922e-07,4.787239049619529e-07,5.008470793654851e-07,1.636811930438853e-07,3.025233468179067e-07,6.766057367713074e-07,8.717344712749764e-07,5.273843726172345e-07,1.107310708903242e-06,4.415455236994603e-07,2.1049743281764677e-06,2.3780908122716937e-06,4.5695620087826683e-07,1.1466748901511892e-06,6.535369720950257e-07,8.883849034191371e-08,5.800687219448264e-08,7.557260062185378e-08,1.2664919779581396e-07,1.4827074323875422e-07,4.2566203006799697e-08,6.89489425553802e-08,3.5892330174647213e-07,2.8138666152699443e-07,3.3984326819336275e-07,1.847547110855885e-07,2.463764587901096e-07,2.215651306869404e-07,4.109711539967975e-07,4.864692186856701e-07,4.038759868763009e-07,2.1129197591562843e-07,3.054705643990019e-07,1.1186750725755701e-07,2.240917069684656e-07,2.8512056360341376e-07,8.098659805000352e-07,8.506275435138377e-07,1.482499669691606e-06,1.8228090539196273e-06,3.6815292787650833e-06,5.794533421976666e-07,6.382950914485264e-07,4.4859237391392526e-07,4.096884822502034e-07,4.7308341777352325e-07,7.468244689334824e-08,9.911476439583566e-08,2.9941637080810324e-07,2.3190679598883435e-07,3.2826332585500495e-07,9.516273280496534e-07,5.895074650652532e-07,4.049374808801076e-07,8.099674460027018e-07,9.608885420675506e-07,4.8861284085433e-07,3.1278869982998003e-07,3.0683159479849564e-07,1.7842089050645882e-07,2.876008409202768e-07,3.908461678747699e-07,6.114187556249817e-08,1.9337923262696677e-08,3.4393448089531375e-08,1.1249956344272505e-07,1.4740942333446583e-07,2.3185761222066503e-07,2.1522777387872338e-05,1.5337223885580897e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,6.657378980889916e-05,6.630652933381498e-05,8.382935629924759e-05,2.7389283786760643e-05,2.0395253159222193e-05,6.200354255270213e-05,1.649744990572799e-05,1.0649509022186976e-05,2.785654032777529e-06,6.295748562479275e-07,4.4791792674914177e-07,2.1057343246866367e-07,1.4700677866130718e-06,1.7723402834235458e-06,7.971341915435914e-07,1.631397417156677e-08,4.1553768426183524e-08,1.2932848392210872e-07,1.0246508281852584e-06,2.591753400338348e-06,2.872590357583249e-06,1.96744022105122e-05,0.0001246769679710269,1.530773806734942e-05,1.6351146769011393e-05,1.6646095900796354e-05,1.2526770660770126e-05,3.157083847327158e-05,2.2471715055871755e-05,1.1050688954128418e-05,1.7309725080849603e-05,4.037148391944356e-05,1.28505052998662e-05,7.3947408054664265e-06,4.8190809138759505e-06,3.3863429962366354e-06,6.69858400215162e-06,5.362820047594141e-06,3.998256579507142e-05,4.607905793818645e-06,1.8910435755969957e-05,2.641860737639945e-05,7.188034032878932e-06,3.581733153623645e-06,4.846276169701014e-06,6.563760507560801e-06,4.169735348114045e-06,4.785482815350406e-06,3.2085124985314906e-05,0.00011018065561074764,4.038732367916964e-05,7.677367830183357e-05,6.125406071078032e-05,0.00028094262233935297,0.00013450263941194862,2.3995935407583602e-05,7.39533243176993e-06,1.2186548701720312e-05,5.6112730817403644e-05,2.9104785426170565e-05,3.141433262499049e-05,0.0001300541771342978,4.011656346847303e-05,1.4886423741700128e-05,4.076299228472635e-05,8.656812133267522e-05,3.8531892641913146e-05,0.00027427979512140155,0.00016043396317400038,8.26609248179011e-05,0.00017379980999976397,2.9434908356051892e-05,0.00012448329653125256,2.294873775099404e-05,9.16102435439825e-05,6.793571083107963e-05,2.363367639190983e-05,1.3717873343921383e-06,1.3036374184594024e-06,1.026742029353045e-05,6.273760664043948e-05,0.0014732192503288388
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,0.0002592101809568703,5.869338565389626e-05,2.459180359437596e-05,2.9403113330772612e-06,3.157971377731883e-06,1.5980059515641187e-06,8.615817023382988e-06,4.978691777068889e-06,9.974863132811151e-06,3.561471021384932e-05,8.449230517726392e-05,0.00027373048942536116,6.2404924392467365e-06,0.00022654500207863748,0.0003088460071012378,6.074717384763062e-05,0.00012134681310271844,1.401680401613703e-05,0.00030273274751380086,0.00016869073442649096,0.00012598875036928803,0.00014381410437636077,5.581182449532207e-06,3.7586908092634985e-06,1.1534043551364448e-05,1.2666763723245822e-05,3.3901847018569242e-06,7.978647431627905e-07,8.133887945405149e-07,3.615434479797841e-06,2.5799845388974063e-05,4.5200547901913524e-05,7.897320028860122e-05,0.00014246540376916528,7.224097498692572e-05,0.0007412197301164269,0.000127641687868163,3.282906618551351e-05,2.0559617041726597e-05,5.006646915717283e-06,3.892104814440245e-06,2.784040134429233e-06,1.075192699317995e-06,8.241167392952775e-07,6.464691182372917e-07,3.3385313713552023e-07,1.0094348681377596e-06,1.4856452708045254e-06,6.122950253484305e-07,1.8761592457394727e-07,2.7712209771380003e-07,1.7609225722026167e-07,2.9576756332971854e-07,8.127909012500822e-08,5.244911704949118e-08,2.203051607807538e-08,2.807644250424346e-08,2.9325308403826966e-08,6.822179265952855e-09,3.8650018296948474e-08,3.6919804102808484e-08,3.2324994236887505e-08,1.9907995252310684e-08,2.4122302377804772e-08,4.9713843708332206e-08,4.667348463271992e-08,1.829445928080986e-08,2.649257169196062e-08,4.485121607444853e-08,2.3063087439822993e-08,1.4157985894769354e-08,3.7807641461995445e-08,1.430733043150667e-08,1.2601868881745304e-08,3.298340445212489e-08,5.4248644687504566e-08,1.1505263586286674e-07,1.9579839261041343e-07,1.1574815061976551e-07,6.452324896599748e-08,0.0020821646321564913,0.00014927923621144146
