Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
150,The place of burial of Augustus II the Strong is,The place of burial of the father of Maurice de Saxe is,Augustus II the Strong,the father of Maurice de Saxe, Wawel Cathedral,0.0001558102376293391,0.00011435248597990721,0.0002966896863654256,7.0016692916397e-05,2.358823076065164e-05,6.414854851755081e-06,5.36905208718963e-05,7.775465201120824e-05,0.0002217414294136688,6.302577821770683e-05,0.0005576768890023232,8.672774856677279e-05,2.0944144125678577e-05,0.00010503009980311617,8.592759695602581e-05,7.176096551120281e-05,5.7751647545956075e-05,4.941301449434832e-05,2.7699144993675873e-05,0.00012627756223082542,0.00035020269569940865,0.0002517426910344511,0.0004770627710968256,9.286539716413245e-05,0.00025909559917636216,0.00025350323994643986,9.10804737941362e-05,0.0009269588044844568,0.0025450328830629587,0.002075387630611658,3.1889696401776746e-05,0.00016109448915813118,1.883948607428465e-05,0.00017563052824698389
151,The place of birth of Jerome Storm is,The place of birth of the director of Arabian Love is,Jerome Storm,the director of Arabian Love, Denver,2.3706370484433137e-06,3.85135535907466e-06,4.998273652745411e-06,2.0797865545318928e-06,3.820888707650738e-07,2.5993057306550327e-07,5.759291070717154e-07,3.1645506624045083e-06,7.009159048720903e-07,3.7055821167086833e-07,5.664346076628135e-07,3.0941930617700564e-06,2.6393766461296764e-07,2.1050421139534592e-07,9.58019882091321e-06,1.8809828361554537e-06,4.434643415152095e-06,5.954730568191735e-06,3.457159982644953e-05,2.7669249902828597e-05,1.2483283171604853e-05,8.778072697168682e-06,2.078147645079298e-06,2.306671376572922e-06,1.4809564845563727e-06,5.7012002798728645e-06,3.0725166197953513e-06,2.970490413645166e-06,3.0315109142975416e-06,3.288127800260554e-06,1.5091654859133996e-05,3.723502595676109e-05,1.4615487998526078e-05,0.000462048570625484
152,The place of birth of Lasse Dahlquist is,"The place of birth of the composer of Oh boy, oh boy, oh boy! is",Lasse Dahlquist,"the composer of Oh boy, oh boy, oh boy!", Örgryte,4.614116278389702e-06,9.199223313771654e-06,6.040421794750728e-06,3.3642106700426666e-06,6.047946499165846e-07,2.1957703211228363e-07,9.280174850800904e-09,1.2215393496717297e-07,1.169398977651781e-08,8.659657169118873e-08,4.3569863805714704e-07,2.78803213404899e-06,1.0780029242596356e-06,4.030726813653018e-06,8.050095857470296e-06,1.710486139927525e-05,4.63582000520546e-06,0.0002523862349335104,3.675099651445635e-05,3.6314333556219935e-05,5.852960384800099e-05,9.986160148400813e-05,0.00012537777365650982,9.841429709922522e-05,6.779542331969424e-07,3.3876392535603372e-06,1.7982742065214552e-05,2.4287613996420987e-05,0.0001642060960875824,0.0003451867960393429,0.000563905225135386,0.0002514204243198037,6.036316335666925e-05,0.009161117486655712
153,The date of death of Tommy Cooper is,The date of death of the father of Thomas Henty is,Tommy Cooper,the father of Thomas Henty, 15 April 1984,0.001489536720328033,0.010569083504378796,0.016119489446282387,4.3340154661564156e-05,0.0007809277740307152,0.00935450755059719,0.0025838089641183615,0.0002835328923538327,0.11514666676521301,0.02581012062728405,0.2010858952999115,0.01729457639157772,0.0011782728834077716,0.000156459427671507,0.0047377017326653,0.0030736075714230537,0.09093337506055832,0.0289187952876091,0.7887527346611023,0.23296310007572174,0.0034753435757011175,0.007322045974433422,0.001508888672105968,0.00023446165141649544,0.00021896843099966645,0.00011822670057881624,0.00026645310572348535,5.76113450279081e-07,0.0006806677556596696,3.724998532561585e-05,6.270696758292615e-05,0.9805439114570618,0.004309485666453838,0.10254285484552383
154,The place of death of Stanley Kubrick is,The place of death of the director of Killer's Kiss is,Stanley Kubrick,the director of Killer's Kiss, Childwickbury Manor,1.8404736010779743e-06,8.528752914571669e-06,9.753577614901587e-06,9.637426501285518e-07,1.2665008171097725e-06,4.2432642999301606e-07,3.428558841278573e-07,1.2153074067100533e-06,1.7144608364105807e-06,3.824551981779223e-07,2.5248455131077208e-06,4.423034170031315e-06,1.2141940715082455e-05,8.847723620419856e-06,4.808958692592569e-06,8.526433248334797e-07,1.8564081756267115e-06,1.585105201229453e-05,8.16570991446497e-06,6.346278496494051e-06,3.171745220242883e-06,1.6982170564006083e-05,1.1265066859778017e-05,2.1554396880674176e-05,6.946575012989342e-05,0.00015713182801846415,0.00010162917169509456,8.993221126729622e-05,6.84641272528097e-05,0.00010989504517056048,0.0008452078327536583,0.0010682964930310845,3.6310532323113875e-06,9.308492008130997e-05
155,The date of birth of Jeff Garlin is,The date of birth of the director of I Want Someone to Eat Cheese With is,Jeff Garlin,the director of I Want Someone to Eat Cheese With," June 5, 1962",9.260092338081449e-05,7.976315828273073e-05,0.0016345910262316465,5.139048880664632e-05,0.000313997472403571,0.0001046949255396612,0.00039741542423143983,0.00047297170385718346,2.6612557121552527e-05,2.1114579794812016e-05,6.40566649963148e-05,1.900164761536871e-06,9.871164365904406e-05,6.920984014868736e-05,0.0002941307902801782,0.0005869811284355819,0.0005474099889397621,0.00020671996753662825,2.8570573817887635e-07,2.2356075533025432e-06,1.115768668569217e-07,1.8522409561683162e-07,6.498387961073604e-08,2.1854746137250913e-06,1.4248669231164968e-06,2.180748197133653e-06,4.765371670600871e-07,2.6324030955038324e-07,0.00010260026465402916,9.130177204497159e-06,0.0013759714784100652,0.021893657743930817,0.036417897790670395,0.29689761996269226
156,The place of birth of Ioan S. Nenițescu is,The place of birth of the father of Ștefan I. Nenițescu is,Ioan S. Nenițescu,the father of Ștefan I. Nenițescu, Galați,3.710183023031277e-07,1.4919136503976915e-07,5.3728195226199205e-09,1.2927171155752148e-07,3.340094778536695e-08,2.1361332258607035e-08,9.991846638968127e-08,8.484313411827316e-07,3.116055040663923e-07,7.900666219029517e-07,3.8890595988050336e-07,3.1261267849913565e-06,3.733545963768847e-05,3.6731358704855666e-05,8.568574412493035e-05,2.2240350517677143e-05,3.182605723850429e-05,2.9881606678827666e-05,1.1703467862389516e-05,3.628773265518248e-05,0.0001431553391739726,0.00028791342629119754,4.4686625187750906e-05,0.00014678860316053033,0.00028866363572888076,0.0012268233112990856,0.0008390555740334094,0.0007112082676030695,0.0007099435315467417,0.0005110238562338054,0.0004261522844899446,0.003830110188573599,5.621985474135727e-05,0.0006585606024600565
157,The place of birth of Eduardo Duhalde is,The place of birth of the spouse of Hilda Beatriz González de Duhalde is,Eduardo Duhalde,the spouse of Hilda Beatriz González de Duhalde, Lomas de Zamora,0.0010296739637851715,0.0009068071376532316,0.0006669890135526657,8.521795098204166e-05,8.060279651544988e-05,6.831614155089483e-05,0.0011359000345692039,0.00032083020778372884,5.214917109697126e-05,0.000538139371201396,0.0006682646344415843,0.0009316374780610204,0.001137905172072351,0.00056761025916785,0.031514398753643036,3.811904389294796e-05,0.0002731403219513595,0.000217411172343418,1.4590654018320492e-06,6.497588174170232e-07,1.02601845242134e-07,5.090568720333977e-06,2.824654529831605e-06,1.806604632292874e-05,2.271870653203223e-05,4.027375325676985e-05,0.0002420385426376015,0.00021741377713624388,2.049194517894648e-05,3.537207521731034e-05,0.00014027081488166004,5.3853276767767966e-05,0.00045949226478114724,0.06290780007839203
158,The country of citizenship of Basiliscus is,The country of citizenship of the father of Marcus is,Basiliscus,the father of Marcus, Roman Empire,0.00011738125613192096,0.00012157433957327157,2.0086630684090778e-05,5.329344276105985e-06,1.2357880223134998e-05,3.5750479128182633e-06,4.459817773749819e-06,2.6359011826571077e-06,1.308605533267837e-06,9.868487722997088e-06,4.117398475500522e-07,2.5392378120159265e-06,3.838673819700489e-06,1.462641557736788e-05,2.4156215658877045e-05,7.13867848389782e-06,9.62315607466735e-06,3.885484147758689e-06,8.009375051187817e-06,1.544155202282127e-05,6.293924798228545e-06,5.687771135853836e-06,9.306828360422514e-06,1.1770375749620143e-05,5.826184860779904e-05,9.576301090419292e-05,0.00045904144644737244,0.000803158211056143,0.0003124506038147956,9.51855763560161e-05,0.0004120901576243341,0.004534353036433458,0.00010712340008467436,0.0018540200544521213
159,The employer of David David-Weill is,The employer of the father of Jean David-Weill is,David David-Weill,the father of Jean David-Weill, Lazard,0.0003841714933514595,0.0005616658017970622,0.00039072989602573216,3.250006557209417e-05,2.3186039470601827e-06,0.00012654685997404158,0.00028294112416915596,0.0005146016483195126,0.0005254725110717118,3.0810293537797406e-05,0.00011624619219219312,5.486807640409097e-05,0.00048627055366523564,0.00019667978631332517,0.0013272681972011924,0.00013265572488307953,0.00019946062820963562,0.0003067860961891711,0.0013988018035888672,0.0005436435458250344,0.0005045084399171174,0.0007504717796109617,0.00013689548359252512,0.00028897757874801755,0.00011941802222281694,0.0003300559474155307,0.00016609134036116302,0.00010966345871565863,0.0005118821281939745,0.0008927102899178863,0.0019538896158337593,0.0043844133615493774,0.0013162489049136639,0.007101469673216343
160,"The date of death of Arnold, Duke of Guelders is",The date of death of the father of Catherine of Guelders is,"Arnold, Duke of Guelders",the father of Catherine of Guelders, 23 February 1473,0.010097194463014603,0.007636364083737135,0.03809963911771774,0.013387703336775303,0.00026519852690398693,0.09156560897827148,0.03564533218741417,0.002510535530745983,0.006166569888591766,0.0013100429205223918,0.07814650982618332,0.014533703215420246,0.0016999189974740148,2.5798168280743994e-05,0.0032698707655072212,0.004540835507214069,0.09206915646791458,0.10000831633806229,0.8548591732978821,0.48116305470466614,0.3797931969165802,0.11849537491798401,0.14707480370998383,0.08851548284292221,0.001367327757179737,0.0025470885448157787,0.0009391522617079318,3.5814655348076485e-06,0.006531551945954561,0.004958671517670155,0.0013443627394735813,0.9214549660682678,0.011524667032063007,0.07818561792373657
161,The spouse of Alfred Stieglitz is,The spouse of the editor of Camera Notes is,Alfred Stieglitz,the editor of Camera Notes, Georgia O'Keeffe,2.3093311028787866e-05,2.959145058412105e-05,6.3828615566308144e-06,6.033045792719349e-05,0.00013823540939483792,0.00028150551952421665,6.781259435229003e-05,1.5150261788221542e-05,5.3747538913739845e-05,7.554648163932143e-06,7.651059604540933e-06,2.5574520350346575e-06,1.4378440937434789e-05,4.446732418728061e-05,9.827538633544464e-06,1.710172728053294e-05,8.300815534312278e-05,4.5933236833661795e-05,6.920849409652874e-05,8.366590918740258e-05,0.00020838589989580214,0.0002748803817667067,0.0004658991820178926,0.00050649035256356,0.0006565647781826556,0.004095861688256264,0.03693364933133125,0.17174972593784332,0.33116719126701355,0.17565691471099854,0.037553779780864716,0.4036782681941986,1.1470232493593358e-05,0.13134407997131348
162,"The date of death of Christian I, Duke of Saxe-Merseburg is","The date of death of the father of Philipp, Duke of Saxe-Merseburg-Lauchstädt is","Christian I, Duke of Saxe-Merseburg","the father of Philipp, Duke of Saxe-Merseburg-Lauchstädt", 18 October 1691,0.0025621631648391485,0.016011355444788933,0.02126883529126644,0.00654176389798522,0.15678256750106812,0.3931252956390381,0.10012754052877426,0.0034955504816025496,0.15733063220977783,0.01964300498366356,0.1396486461162567,0.00519208749756217,0.004611605778336525,0.00018372794147580862,0.024071887135505676,0.02233581431210041,0.774064838886261,0.7681002020835876,0.9911569356918335,0.8760244846343994,0.7933861017227173,0.4379843771457672,0.4367998242378235,0.29755842685699463,0.017238644883036613,0.00581416254863143,0.0030833063647150993,6.316400686046109e-06,0.0009604734950698912,0.00041222767322324216,0.00029855017783120275,0.8481345772743225,0.013079844415187836,0.06152908876538277
163,The place of death of Henri Jeanson is,The place of death of the director of Lady Paname is,Henri Jeanson,the director of Lady Paname, Équemauville,7.515318884543376e-06,4.132466074224794e-06,1.4890540569467703e-06,4.796470989276713e-07,2.674783445399953e-06,4.547127616660873e-07,3.9886867853056174e-07,7.403672839245701e-07,2.74007516054553e-06,1.3211494660936296e-05,2.6506409085413907e-06,6.432447844417766e-05,8.302893547806889e-06,4.885308044322301e-06,1.1240564390391228e-06,5.518409693650028e-07,6.741853212588467e-06,0.00011258791346335784,0.00017250562086701393,5.4090724006528035e-05,1.657976463320665e-05,3.53004406861146e-06,1.4665729395346716e-05,1.971080928342417e-05,2.104206578223966e-05,1.2927877833135426e-05,1.7855531041277573e-05,3.7425470509333536e-05,1.4323692084872164e-05,7.747468771412969e-06,3.970338002545759e-05,0.0006558913155458868,0.0001391623227391392,0.0004999905358999968
164,The country of UBM plc is,The country of the publisher of Game Developer is,UBM plc,the publisher of Game Developer, British,1.287735540245194e-05,6.414550625777338e-06,3.311211230538902e-06,1.089298166334629e-05,3.334779705710389e-07,1.4552967968484154e-06,1.2484154467529152e-05,2.1071405171824154e-06,2.335866838620859e-06,8.308031169690366e-07,1.484194598333488e-07,1.0456208201503614e-06,2.986313063502166e-07,6.548671649397875e-08,2.560209679813852e-07,3.00035367217788e-06,2.646658140292857e-05,0.0005108542391099036,0.0005239111487753689,0.0004202089330647141,0.0003089981619268656,0.0012265212135389447,0.00149800896178931,0.0008733331342227757,0.0019884840585291386,0.0035901034716516733,8.403784886468202e-05,0.0004935467732138932,0.0005834231269545853,0.00011870260641444474,0.00011534280201885849,0.0011885325657203794,0.00015727878781035542,0.0007959378999657929
165,The place of death of Wallace MacDonald is,The place of death of the director of Free Lips is,Wallace MacDonald,the director of Free Lips, Santa Barbara,6.637482329097111e-06,3.2460669899592176e-05,9.695381777419243e-06,2.5466683837294113e-06,2.8029836585119483e-07,7.197103855105524e-07,1.939950607265928e-06,8.417091379442354e-08,6.222730462468462e-06,1.1780826980611891e-06,9.340731139673153e-07,6.421041689463891e-06,3.8005046576472523e-07,3.5496529449119407e-07,5.271269856166327e-06,5.868811513209948e-06,1.995364982576575e-05,4.930722207063809e-05,5.53390163986478e-05,4.3620009819278494e-05,9.324603161076084e-05,5.386107659433037e-06,3.7263416743371636e-06,9.530900797471986e-07,3.307978886368801e-07,5.439309802568459e-07,7.006046871538274e-07,6.454691856561112e-07,4.5025117856312136e-07,9.846193051998853e-07,2.6863540369959082e-06,1.4216542467693216e-06,2.5476081646047533e-05,3.4419113035255577e-06
166,The place of birth of Eduardo De Filippo is,The place of birth of the director of Fortunella is,Eduardo De Filippo,the director of Fortunella, Neapolitan,7.307330633921083e-06,4.85165537611465e-06,8.591995538154151e-06,2.3380760012514656e-06,1.0159573321288917e-05,1.2755843954437296e-06,1.188692021969473e-05,0.00013985857367515564,4.80648668599315e-05,1.4336429558170494e-05,8.307469215651508e-06,3.165688394801691e-05,6.735891474818345e-06,1.3058694321443909e-06,9.172646241495386e-05,0.0001998249936150387,0.00022710199118591845,4.350134258856997e-05,2.3283024347620085e-05,0.00029679585713893175,0.0004772921674884856,0.00018026014731731266,0.0004946894478052855,0.0001340945455012843,0.00013100156502332538,8.79690851434134e-05,0.0005073975771665573,0.00032787633244879544,0.0063830348663032055,0.02244049869477749,0.004910930059850216,0.003525414038449526,0.00016322486044373363,0.006317138206213713
167,The employer of Olivier Weber is,The employer of the director of Cursed for Gold is,Olivier Weber,the director of Cursed for Gold, Institut d'études politiques de Paris,1.746251143686095e-07,3.3781859087866906e-08,4.098972183896876e-08,1.6316928963533428e-07,7.467478013722939e-08,2.4722307756519513e-08,8.15454370695079e-07,3.4365231726951606e-07,4.3638075908347673e-07,3.916785772162257e-06,8.721972903913411e-07,2.304323913904227e-07,9.732352737046313e-07,1.1568941999939852e-06,7.42650172469439e-07,3.6839284689449414e-07,3.287394463313831e-07,4.31596674843604e-07,1.3582950941781746e-07,2.1420083839984727e-07,1.4460270847393986e-07,5.16316367793479e-06,1.3335416952031665e-05,5.9708381741074845e-06,1.4321904018288478e-05,6.301145731413271e-06,3.276752249803394e-05,1.7214772014995106e-05,1.6239357137237675e-05,4.5307184336706996e-05,1.525952757219784e-05,0.00016673712525516748,8.339354167219426e-07,2.0136472812737338e-05
168,The country of citizenship of Iván Noel is,The country of citizenship of the composer of Brecha is,Iván Noel,the composer of Brecha, Argentine,3.851949713862268e-06,1.3298788417159813e-06,4.5880722154834075e-07,1.1982103842456127e-06,2.2552920597718185e-07,3.3300295854132855e-06,3.078455392824253e-06,1.8554942471382674e-06,8.658116001925009e-08,6.536755563502084e-07,1.4959906025069358e-07,1.6521906331945502e-07,9.926480970534612e-08,2.3242122892952466e-07,6.401564291991235e-07,3.3182894298988685e-07,3.1932700039760675e-07,2.162323795573684e-07,1.4363772606884595e-06,2.2889939828019124e-06,1.9430908650974743e-06,8.336412065546028e-06,1.2150656402809545e-05,1.2601174603332765e-05,1.3212680642027408e-05,3.599800038500689e-05,5.958410838502459e-06,1.1098366485384759e-05,9.99392523226561e-06,3.329664468765259e-05,2.8599024517461658e-05,1.0019773071689997e-05,0.0008320021443068981,0.0028565581887960434
169,The employer of Dana Priest is,The employer of the spouse of William Chester Goodfellow is,Dana Priest,the spouse of William Chester Goodfellow, University of Maryland,3.495892451610416e-05,2.689252323762048e-05,3.9012287743389606e-05,0.001467223046347499,6.226377445273101e-05,1.7894531993079e-05,3.847925108857453e-05,0.0001437037280993536,0.0008181464509107172,0.0015899803256615996,0.0003867190389428288,0.00011376908514648676,0.0003554494760464877,0.0001025083038257435,0.000733977765776217,0.0003944793133996427,1.9328461348777637e-05,1.861687815107871e-05,1.2648258234548848e-05,8.88164413481718e-06,4.418212847667746e-05,8.388704372919165e-06,4.062243533553556e-06,3.552951284291339e-06,1.214716576214414e-06,6.3864822550385725e-06,3.0347412121045636e-06,1.4032077615411254e-06,4.296296992833959e-06,4.428612555784639e-06,1.1816367759820423e-06,1.2756522949075588e-07,0.0017084338469430804,8.488524144922849e-06
170,The spouse of Raj Kaushal is,The spouse of the director of Shaadi Ka Laddoo is,Raj Kaushal,the director of Shaadi Ka Laddoo, Mandira Bedi,2.9746909149253042e-06,1.093461560230935e-05,1.0378897059126757e-05,3.932581421395298e-06,3.692861719173379e-05,5.867667823622469e-06,8.948668437369633e-06,1.1798422292486066e-06,1.3270334420667496e-05,7.706064934609458e-06,9.931562772180769e-07,4.577741492539644e-07,2.4875163262549904e-07,1.1629018672465463e-06,3.4643637718545506e-06,1.40986742280802e-06,6.195061246216937e-07,4.145239529407263e-07,8.863825655680557e-07,2.020213105424773e-05,1.0869528523471672e-05,1.1060054021072574e-05,2.5541339709889144e-06,7.577536052849609e-06,3.095820147791528e-06,7.545206608483568e-05,3.824692976195365e-05,0.00011154222011100501,0.00020922278054058552,0.00024206114176195115,0.00143029959872365,0.0021428423933684826,7.894762529758736e-05,0.014499136246740818
171,"The place of death of Edmund of Langley, 1st Duke of York is","The place of death of the father of Edward, 2nd Duke of York is","Edmund of Langley, 1st Duke of York","the father of Edward, 2nd Duke of York", Hertfordshire,0.0015430365456268191,0.0007598907686769962,0.0007714269449934363,9.932189277606085e-05,1.755997618602123e-05,0.00011251177784288302,7.619908865308389e-05,0.00044392957352101803,5.0997183279832825e-05,0.00010572365863481537,1.662413342273794e-05,4.4906260882271454e-05,5.7642420870251954e-05,5.974949090159498e-05,0.00013299353304319084,2.413112270005513e-05,1.1105788871645927e-05,3.5054250474786386e-05,2.9558514142991044e-05,4.255813473719172e-05,9.151579433819279e-05,0.0001381593756377697,6.775061774533242e-05,4.2802417738130316e-05,3.898369686794467e-05,0.00026249143411405385,0.00021004705922678113,0.002171718282625079,0.0007265231688506901,0.0004337835998740047,0.0007658558315597475,0.0009716940112411976,8.115792297758162e-05,0.0001718876010272652
172,The place of birth of Robert Adetuyi is,The place of birth of the director of Trouble Sleeping is,Robert Adetuyi,the director of Trouble Sleeping," Sudbury, Ontario",2.0311507853421062e-07,3.6429310057428665e-06,3.709159273057594e-07,8.330665878020227e-06,1.6903439245652407e-05,6.449417355725018e-07,1.128163034991303e-06,1.1602251106523909e-05,1.7983262523557642e-06,5.805414275528165e-06,9.390923594310152e-08,4.495661869441392e-06,2.9030318273726152e-06,1.992645138670923e-06,1.0457367352501024e-05,4.007636380265467e-05,1.4106395838098251e-06,1.1941196135012433e-05,1.5212218386295717e-05,3.896023554261774e-05,1.4254188499762677e-05,2.2619158698944375e-05,2.1344148990465328e-05,4.34978710472933e-06,4.5932061709663685e-08,6.475882230461139e-08,3.202604261787201e-07,2.6696886834542966e-06,7.474574772459164e-07,2.9580435239040526e-06,3.746802576642949e-06,4.490403171075741e-06,7.326696504605934e-05,3.3164666092488915e-05
173,The mother of Georges Lautner is,The mother of the director of Death of a Corrupt Man is,Georges Lautner,the director of Death of a Corrupt Man, Renée Saint-Cyr,8.890244498616084e-05,2.8540807761601172e-05,0.00020099690300412476,0.0010006292723119259,6.561478949151933e-05,5.314738882589154e-05,4.2638639570213854e-05,4.6218865463742986e-05,2.3233963020174997e-06,3.7983660149620846e-05,4.824123971047811e-05,2.6929486921289936e-05,0.0001720433501759544,3.537363591021858e-05,2.9732074835919775e-05,4.897352118859999e-05,1.4361674402607605e-05,0.00019216534565202892,7.626384467585012e-05,0.00025537179317325354,0.00020869576837867498,0.00018992573313880712,0.0001550140732433647,0.0011043482227250934,0.0010163196129724383,0.0016543124802410603,0.0007942909724079072,0.0008379844948649406,0.0004568914882838726,0.0003006374463438988,0.0012400103732943535,0.0017629945650696754,2.9518649171222933e-05,0.001021690433844924
174,The place of birth of Christiana of Schleswig-Holstein-Sonderburg-Glücksburg is,The place of birth of the mother of Christiane of Saxe-Merseburg is,Christiana of Schleswig-Holstein-Sonderburg-Glücksburg,the mother of Christiane of Saxe-Merseburg, Copenhagen,1.998794687096961e-06,8.743101602703973e-07,3.299637540976619e-08,2.2841190272515632e-08,3.347833228417585e-07,9.362804576085182e-07,7.127071057766443e-06,4.5768448586613886e-08,1.0590292731649242e-06,1.0261370562147931e-06,1.6921735834785068e-07,3.409319404568123e-08,2.762537931744191e-08,2.2087544238047485e-08,3.300523232496744e-08,3.6762185118277557e-07,5.484548637468833e-07,7.547784548478376e-07,2.4352418677153764e-06,3.02003195429279e-06,1.6174604979823926e-06,6.800077585467079e-07,3.715197181008989e-07,2.4479817284372984e-07,0.0001497342309448868,0.0002552713267505169,0.0003462626482360065,0.00027864734875038266,0.0002488208992872387,6.562774069607258e-05,0.0003500633465591818,0.0001268870837520808,5.137768539498211e-07,0.00037886048085056245
175,The place of birth of Francesco Galli Bibiena is,The place of birth of the father of Jean Galli de Bibiena is,Francesco Galli Bibiena,the father of Jean Galli de Bibiena, Bologna,0.0004894283483736217,0.0012439453275874257,0.002645377768203616,8.754655937082134e-06,1.0830535757122561e-05,4.258071567164734e-05,0.0006289157900027931,0.00013846775982528925,2.3088274247129448e-05,0.0004238872788846493,0.0002509166079107672,0.0005034423083998263,0.0004002848581876606,2.6341183911426924e-05,0.002677848795428872,0.00040283359703607857,0.00020866568956989795,0.005344334524124861,0.0002648539957590401,0.00244469428434968,0.0003478383005131036,0.00040109228575602174,0.0017813873710110784,0.002011488424614072,0.004384621046483517,0.002719421172514558,0.0025770331267267466,0.004710374400019646,0.009116039611399174,0.006713513750582933,0.005577724426984787,0.004953916184604168,0.00030768115539103746,0.001360763912089169
176,The date of birth of Leslie Stephen is,The date of birth of the father of Thoby Stephen is,Leslie Stephen,the father of Thoby Stephen, 28 November 1832,0.0048256018199026585,0.027293162420392036,0.02984064817428589,3.9787071727914736e-05,0.0018692428711801767,0.41527050733566284,0.04378378018736839,0.13730423152446747,0.6667798757553101,0.31271398067474365,0.5818991661071777,0.9032291769981384,0.3527107834815979,0.1465439796447754,0.9880900382995605,0.16064342856407166,0.9376901388168335,0.941913366317749,0.9978674650192261,0.863136887550354,0.465182900428772,0.1694696694612503,0.022162718698382378,0.03609660640358925,0.03544209152460098,0.023993251845240593,0.06763097643852234,0.021141324192285538,0.4835675060749054,0.2847866415977478,0.17874611914157867,0.9995611310005188,0.03770070523023605,0.12043613195419312
177,The place of death of Gracie Fields is,The place of death of the spouse of Archie Pitt is,Gracie Fields,the spouse of Archie Pitt, Isle of Capri,4.349696610006504e-06,5.380551328926231e-07,4.912697804115851e-08,1.4817326245974982e-06,5.986763653709204e-07,9.020963176453733e-08,1.2709767815977102e-07,1.9916778626338782e-07,3.4038473017972137e-07,1.3961322338218451e-06,1.955200787051581e-06,8.856488875608193e-07,1.3841824966220884e-06,4.975435331289191e-06,2.8082934022677364e-07,5.807442448713118e-06,1.8936370906885713e-06,1.7456255818615318e-07,7.703174276230129e-08,9.020278923799196e-08,2.4767373929535097e-07,2.1450806286793522e-07,3.597419890866149e-07,3.474366167210974e-06,1.2055583056280739e-06,1.71343447163963e-06,1.6389028587582288e-06,7.853792567402706e-07,5.974385430818074e-07,4.904519528281526e-07,7.44403934049842e-08,1.420540058916231e-07,9.21279479371151e-06,5.7440549426246434e-05
178,The father of Mahatma Gandhi is,The father of the founded by of Gujarat Vidyapith is,Mahatma Gandhi,the founded by of Gujarat Vidyapith, Karamchand Gandhi,0.00045727897668257356,0.00020190898794680834,0.0005465765716508031,1.011535005090991e-05,0.00028828936046920717,0.0003685582196339965,0.001307699829339981,0.0005804201937280595,2.488479731255211e-05,2.2704130969941616e-05,1.980722117878031e-06,2.2777695107834006e-07,3.5752674421019037e-07,2.721680402828497e-06,4.594038909999654e-05,1.3631520232593175e-05,4.597251972882077e-05,2.384350409556646e-05,3.3926615287782624e-05,1.0887217285926454e-05,3.5581572319642873e-06,5.350483479560353e-05,1.1411833611418842e-06,6.758250947314082e-06,1.7943845023182803e-06,0.00016552259330637753,2.3801881980034523e-05,7.39131064619869e-05,0.021119553595781326,0.03598278388381004,0.9972309470176697,0.9037915468215942,0.001182743115350604,0.9000687003135681
179,The country of citizenship of Stan Laurel is,The country of citizenship of the spouse of Lois Neilson is,Stan Laurel,the spouse of Lois Neilson, United Kingdom,7.179431122494861e-05,0.000495194282848388,0.0004257928521838039,0.0002186375786550343,0.001835738425143063,9.028736531035975e-05,0.0015983699122443795,0.0022693220525979996,0.006797064561396837,0.0025657755322754383,0.0005448078736662865,0.001229569548740983,0.001677003805525601,0.015197264961898327,0.00020411281730048358,0.0050912718288600445,0.005691150203347206,0.07477825880050659,0.09800498932600021,0.13818144798278809,0.14494352042675018,0.3689846992492676,0.6956275701522827,0.35023701190948486,0.5373491644859314,0.07921013981103897,0.15868516266345978,0.7866454124450684,0.9855960607528687,0.9962061643600464,0.9824244379997253,0.5169065594673157,0.011781967245042324,0.3978452980518341
